timestamp,scenario_id,episode_id,step_id,lidar_min_distance,lidar_front_distance,lidar_left_distance,lidar_right_distance,lidar_measurement_count,camera_detection_count,camera_detected_objects,ax,ay,az,gx,gy,gz,left_wheel_distance,right_wheel_distance,left_wheel_velocity,right_wheel_velocity,estimated_x,estimated_y,estimated_yaw,estimated_velocity,missing_sensor_flag,sensor_dropout_flag,parcel_id,parcel_position,source_id,destination_id,parcel_mass,carrying_status,grasp_status,rack_available,PD1_available,PD2_available,PD3_available,human_positions,human_velocities,forklift_positions,forklift_velocities,h1_position,h1_velocity,h2_position,h2_velocity,h3_position,h3_velocity,h4_position,h4_velocity,h5_position,h5_velocity,f1_position,f1_velocity,f2_position,f2_velocity,battery_level,sensor_status,communication_delay,task_priority,current_task_stage
0.1018,7,7,1,5.8736,10.0000,5.9353,10.0000,180,3,"Forklift(Clone):-4.17:-0.02:-1.98|Forklift(Clone):-8.36:-0.01:-2.00|Human(Clone):-22.02:0.00:-5.97",33.1455,-25.9008,-7.8688,0.0029,1.5766,-0.0090,-0.0050,0.0140,-0.2450,0.6866,-24.8702,-13.5758,7.9161,0.2208,False,False,"Parcel_1","-10.150:1.150:-13.500","R1","PD1",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-9.921|H2:-4.200:0.000:-13.421|H3:-22.000:0.000:-5.921|H4:4.200:0.000:13.421|H5:8.400:0.000:9.921","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-8.400:0.000:-1.871|F2:-4.200:0.000:-1.871","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-9.921","0.000:0.000:0.800","-4.200:0.000:-13.421","0.000:0.000:0.800","-22.000:0.000:-5.921","0.000:0.000:0.800","4.200:0.000:13.421","0.000:0.000:-0.800","8.400:0.000:9.921","0.000:0.000:-0.800","-8.400:0.000:-1.871","0.000:0.000:1.300","-4.200:0.000:-1.871","0.000:0.000:1.300",99.998,"Nominal",0.000,1,"NavigateToSource:Forward"
0.2030,7,7,2,6.0396,9.9958,6.3467,9.9926,180,4,"Human(Clone):-8.36:-0.01:-9.90|Forklift(Clone):-4.18:-0.01:-1.77|Forklift(Clone):-8.40:0.01:-1.80|Human(Clone):-21.99:-0.05:-5.89",7.5776,-0.0297,-1.8045,-0.0330,1.5682,-0.0177,0.0365,0.0535,1.6033,2.3480,-24.8479,-13.4584,12.9761,1.9756,False,False,"Parcel_1","-10.150:1.150:-13.500","R1","PD1",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-9.840|H2:-4.200:0.000:-13.340|H3:-22.000:0.000:-5.840|H4:4.200:0.000:13.340|H5:8.400:0.000:9.840","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-8.400:0.000:-1.740|F2:-4.200:0.000:-1.740","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-9.840","0.000:0.000:0.800","-4.200:0.000:-13.340","0.000:0.000:0.800","-22.000:0.000:-5.840","0.000:0.000:0.800","4.200:0.000:13.340","0.000:0.000:-0.800","8.400:0.000:9.840","0.000:0.000:-0.800","-8.400:0.000:-1.740","0.000:0.000:1.300","-4.200:0.000:-1.740","0.000:0.000:1.300",99.996,"Nominal",0.000,1,"NavigateToSource:Forward"
0.3036,7,7,3,6.2303,10.0000,6.9492,10.0000,180,6,"Human(Clone):-8.38:0.00:-9.75|Forklift(Clone):-4.22:0.02:-1.64|Parcel_1_R1_to_PD1:-10.13:1.17:-13.48|Forklift(Clone):-8.40:-0.02:-1.61|Human(Clone):-4.16:0.02:-13.29|Human(Clone):-22.00:0.02:-5.73",-0.0025,-0.0559,-0.0081,0.0003,1.5824,-0.0035,0.0270,0.0505,1.2392,2.3208,-24.7795,-13.2832,27.4218,1.7800,False,False,"Parcel_1","-10.150:1.150:-13.500","R1","PD1",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-9.759|H2:-4.200:0.000:-13.259|H3:-22.000:0.000:-5.759|H4:4.200:0.000:13.259|H5:8.400:0.000:9.759","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-8.400:0.000:-1.609|F2:-4.200:0.000:-1.609","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-9.759","0.000:0.000:0.800","-4.200:0.000:-13.259","0.000:0.000:0.800","-22.000:0.000:-5.759","0.000:0.000:0.800","4.200:0.000:13.259","0.000:0.000:-0.800","8.400:0.000:9.759","0.000:0.000:-0.800","-8.400:0.000:-1.609","0.000:0.000:1.300","-4.200:0.000:-1.609","0.000:0.000:1.300",99.994,"Nominal",0.000,1,"NavigateToSource:Forward"
0.4055,7,7,4,6.1266,9.9758,7.8816,10.0000,180,6,"Human(Clone):-8.40:-0.02:-9.73|Forklift(Clone):-4.17:0.02:-1.58|Parcel_1_R1_to_PD1:-10.15:1.16:-13.54|Forklift(Clone):-8.43:0.00:-1.58|Human(Clone):-4.20:0.00:-13.22|Human(Clone):-21.96:0.00:-5.73",0.0447,0.0302,0.0314,0.0471,1.5415,-0.0141,0.0336,0.0331,1.5637,1.5397,-24.7005,-13.1668,36.1285,1.5517,False,False,"Parcel_1","-10.150:1.150:-13.500","R1","PD1",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-9.678|H2:-4.200:0.000:-13.178|H3:-22.000:0.000:-5.678|H4:4.200:0.000:13.178|H5:8.400:0.000:9.678","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-8.400:0.000:-1.476|F2:-4.200:0.000:-1.476","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-9.678","0.000:0.000:0.800","-4.200:0.000:-13.178","0.000:0.000:0.800","-22.000:0.000:-5.678","0.000:0.000:0.800","4.200:0.000:13.178","0.000:0.000:-0.800","8.400:0.000:9.678","0.000:0.000:-0.800","-8.400:0.000:-1.476","0.000:0.000:1.300","-4.200:0.000:-1.476","0.000:0.000:1.300",99.992,"Nominal",0.000,1,"NavigateToSource:Forward"
0.5074,7,7,5,5.9768,9.9940,9.2463,8.6860,180,5,"Human(Clone):-8.36:0.02:-9.62|Parcel_1_R1_to_PD1:-10.15:1.16:-13.51|Forklift(Clone):-8.37:0.02:-1.38|Human(Clone):-4.21:-0.02:-13.11|Human(Clone):-21.98:-0.02:-5.61",0.0117,0.0277,-0.0523,-0.0048,1.5723,0.0049,0.0090,0.0394,0.4229,1.8473,-24.5877,-13.0410,47.7017,1.1351,False,False,"Parcel_1","-10.150:1.150:-13.500","R1","PD1",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-9.596|H2:-4.200:0.000:-13.096|H3:-22.000:0.000:-5.596|H4:4.200:0.000:13.096|H5:8.400:0.000:9.596","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-8.400:0.000:-1.344|F2:-4.200:0.000:-1.344","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-9.596","0.000:0.000:0.800","-4.200:0.000:-13.096","0.000:0.000:0.800","-22.000:0.000:-5.596","0.000:0.000:0.800","4.200:0.000:13.096","0.000:0.000:-0.800","8.400:0.000:9.596","0.000:0.000:-0.800","-8.400:0.000:-1.344","0.000:0.000:1.300","-4.200:0.000:-1.344","0.000:0.000:1.300",99.990,"Nominal",0.000,1,"NavigateToSource:Forward"
0.6091,7,7,6,5.8851,10.0000,9.9855,7.3946,180,5,"Human(Clone):-8.39:0.02:-9.57|Parcel_1_R1_to_PD1:-10.15:1.15:-13.50|Forklift(Clone):-8.39:0.04:-1.29|Human(Clone):-4.17:0.02:-13.05|Human(Clone):-21.98:0.00:-5.60",-0.0163,-0.1076,0.0436,-0.0195,1.5665,-0.0278,0.0148,0.0483,0.7221,2.3597,-24.4375,-12.9508,67.0921,1.5409,False,False,"Parcel_1","-10.150:1.150:-13.500","R1","PD1",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-9.515|H2:-4.200:0.000:-13.015|H3:-22.000:0.000:-5.515|H4:4.200:0.000:13.015|H5:8.400:0.000:9.515","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-8.400:0.000:-1.212|F2:-4.200:0.000:-1.212","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-9.515","0.000:0.000:0.800","-4.200:0.000:-13.015","0.000:0.000:0.800","-22.000:0.000:-5.515","0.000:0.000:0.800","4.200:0.000:13.015","0.000:0.000:-0.800","8.400:0.000:9.515","0.000:0.000:-0.800","-8.400:0.000:-1.212","0.000:0.000:1.300","-4.200:0.000:-1.212","0.000:0.000:1.300",99.988,"Nominal",0.000,1,"NavigateToSource:Forward"
0.7100,7,7,7,5.7973,9.9945,9.9913,6.5777,180,5,"Human(Clone):-8.41:0.00:-9.49|Parcel_1_R1_to_PD1:-10.13:1.16:-13.51|Forklift(Clone):-8.41:-0.02:-1.10|Human(Clone):-4.22:0.03:-12.96|Human(Clone):-22.03:0.04:-5.45",0.1073,-0.0947,-0.0049,0.0118,1.5636,-0.0281,0.0331,0.0217,1.5985,1.0493,-24.3284,-12.9104,70.5160,1.3239,False,False,"Parcel_1","-10.150:1.150:-13.500","R1","PD1",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-9.434|H2:-4.200:0.000:-12.934|H3:-22.000:0.000:-5.434|H4:4.200:0.000:12.934|H5:8.400:0.000:9.434","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-8.400:0.000:-1.081|F2:-4.200:0.000:-1.081","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-9.434","0.000:0.000:0.800","-4.200:0.000:-12.934","0.000:0.000:0.800","-22.000:0.000:-5.434","0.000:0.000:0.800","4.200:0.000:12.934","0.000:0.000:-0.800","8.400:0.000:9.434","0.000:0.000:-0.800","-8.400:0.000:-1.081","0.000:0.000:1.300","-4.200:0.000:-1.081","0.000:0.000:1.300",99.986,"Nominal",0.000,1,"NavigateToSource:Forward"
0.8109,7,7,8,5.6952,9.9641,9.9880,6.0450,180,5,"Human(Clone):-8.38:-0.02:-9.42|Parcel_1_R1_to_PD1:-10.14:1.19:-13.49|Forklift(Clone):-8.38:0.01:-0.99|Human(Clone):-4.17:0.00:-12.88|Human(Clone):-22.01:-0.02:-5.42",-0.0099,-0.0318,-0.0134,-0.0011,1.4223,0.0015,0.0229,0.0225,1.0368,1.0177,-24.1714,-12.8706,78.2138,1.0272,False,False,"Parcel_1","-10.150:1.150:-13.500","R1","PD1",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-9.354|H2:-4.200:0.000:-12.854|H3:-22.000:0.000:-5.354|H4:4.200:0.000:12.854|H5:8.400:0.000:9.354","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-8.400:0.000:-0.950|F2:-4.200:0.000:-0.950","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-9.354","0.000:0.000:0.800","-4.200:0.000:-12.854","0.000:0.000:0.800","-22.000:0.000:-5.354","0.000:0.000:0.800","4.200:0.000:12.854","0.000:0.000:-0.800","8.400:0.000:9.354","0.000:0.000:-0.800","-8.400:0.000:-0.950","0.000:0.000:1.300","-4.200:0.000:-0.950","0.000:0.000:1.300",99.984,"Nominal",0.000,1,"NavigateToSource:Forward"
0.9138,7,7,9,5.6476,9.9789,9.9953,5.8187,180,5,"Human(Clone):-8.41:0.03:-9.26|Forklift(Clone):-4.23:0.02:-0.82|Parcel_1_R1_to_PD1:-10.14:1.19:-13.47|Forklift(Clone):-8.43:-0.01:-0.81|Human(Clone):-4.17:-0.01:-12.75",0.0304,-0.0237,-0.0179,0.0256,1.0863,0.0171,0.0514,0.0465,2.3090,2.0904,-23.9902,-12.8367,78.8236,2.1997,False,False,"Parcel_1","-10.150:1.150:-13.500","R1","PD1",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-9.271|H2:-4.200:0.000:-12.771|H3:-22.000:0.000:-5.271|H4:4.200:0.000:12.771|H5:8.400:0.000:9.271","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-8.400:0.000:-0.816|F2:-4.200:0.000:-0.816","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-9.271","0.000:0.000:0.800","-4.200:0.000:-12.771","0.000:0.000:0.800","-22.000:0.000:-5.271","0.000:0.000:0.800","4.200:0.000:12.771","0.000:0.000:-0.800","8.400:0.000:9.271","0.000:0.000:-0.800","-8.400:0.000:-0.816","0.000:0.000:1.300","-4.200:0.000:-0.816","0.000:0.000:1.300",99.982,"Nominal",0.000,1,"NavigateToSource:Forward"
1.0154,7,7,10,5.5656,9.9792,10.0000,5.5892,180,5,"Human(Clone):-8.41:-0.02:-9.27|Forklift(Clone):-4.19:0.01:-0.77|Parcel_1_R1_to_PD1:-10.12:1.18:-13.51|Forklift(Clone):-8.37:0.01:-0.73|Human(Clone):-4.20:-0.01:-12.76",-0.0543,0.0651,-0.0437,-0.0091,0.8612,0.0328,0.0314,0.0294,1.3754,1.2908,-23.8541,-12.8195,83.6963,1.3331,False,False,"Parcel_1","-10.150:1.150:-13.500","R1","PD1",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-9.190|H2:-4.200:0.000:-12.690|H3:-22.000:0.000:-5.190|H4:4.200:0.000:12.690|H5:8.400:0.000:9.190","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-8.400:0.000:-0.684|F2:-4.200:0.000:-0.684","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-9.190","0.000:0.000:0.800","-4.200:0.000:-12.690","0.000:0.000:0.800","-22.000:0.000:-5.190","0.000:0.000:0.800","4.200:0.000:12.690","0.000:0.000:-0.800","8.400:0.000:9.190","0.000:0.000:-0.800","-8.400:0.000:-0.684","0.000:0.000:1.300","-4.200:0.000:-0.684","0.000:0.000:1.300",99.980,"Nominal",0.000,1,"NavigateToSource:Forward"
