timestamp,scenario_id,episode_id,step_id,lidar_min_distance,lidar_front_distance,lidar_left_distance,lidar_right_distance,lidar_measurement_count,camera_detection_count,camera_detected_objects,ax,ay,az,gx,gy,gz,left_wheel_distance,right_wheel_distance,left_wheel_velocity,right_wheel_velocity,estimated_x,estimated_y,estimated_yaw,estimated_velocity,missing_sensor_flag,sensor_dropout_flag,parcel_id,parcel_position,source_id,destination_id,barcode_id,parcel_category,destination_rack_id,destination_slot_id,parcel_mass,empty_slot_count,carrying_status,grasp_status,rack_available,PD1_available,PD2_available,PD3_available,human_positions,human_velocities,forklift_positions,forklift_velocities,h1_position,h1_velocity,h2_position,h2_velocity,h3_position,h3_velocity,h4_position,h4_velocity,h5_position,h5_velocity,f1_position,f1_velocity,f2_position,f2_velocity,battery_level,sensor_status,communication_delay,task_priority,current_task_stage
0.1002,7,2,1,1.9085,10.0000,10.0000,10.0000,180,3,"Human(Clone):-10.46:0.00:4.50|Human(Clone):-10.52:0.00:-4.49|Human(Clone):-10.47:0.01:-0.02",-25.0995,-33.0728,-7.1515,0.0000,-1.5429,-0.0056,0.0029,-0.0043,0.1332,-0.2005,-8.4055,-8.9600,-8.9102,-0.0337,False,False,"Parcel_1","-24.806:1.050:-15.504","P1","D2-Apparel","ATD-APL-0001","Apparel","Rack_5_3","Rack_5_3-S01",3.000,3,False,False,True,True,True,True,"H1:-10.500:0.000:-4.500|H2:-10.423:0.000:0.000|H3:-10.500:0.000:4.500|H4:0.000:0.000:-13.423|H5:4.200:0.000:-13.423","H1:0.000:0.000:0.000|H2:0.800:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.800|H5:0.000:0.000:0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:-7.874","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","-10.500:0.000:-4.500","0.000:0.000:0.000","-10.423:0.000:0.000","0.800:0.000:0.000","-10.500:0.000:4.500","0.000:0.000:0.000","0.000:0.000:-13.423","0.000:0.000:0.800","4.200:0.000:-13.423","0.000:0.000:0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:-7.874","0.000:0.000:1.300",99.998,"Nominal",0.000,1,"NavigateToSource:Forward"
0.2032,7,2,2,1.7548,5.5663,10.0000,6.1013,180,3,"Human(Clone):-10.49:0.03:4.50|Human(Clone):-10.53:-0.01:-4.52|Human(Clone):-10.33:0.00:0.03",-7.7678,0.0168,-2.1825,0.0331,-1.5680,-0.0037,0.0393,0.0304,1.8992,1.4676,-8.4385,-8.8669,-21.7498,1.6834,False,False,"Parcel_1","-24.806:1.050:-15.504","P1","D2-Apparel","ATD-APL-0001","Apparel","Rack_5_3","Rack_5_3-S01",3.000,3,False,False,True,True,True,True,"H1:-10.500:0.000:-4.500|H2:-10.340:0.000:0.000|H3:-10.500:0.000:4.500|H4:0.000:0.000:-13.340|H5:4.200:0.000:-13.340","H1:0.000:0.000:0.000|H2:0.800:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.800|H5:0.000:0.000:0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:-7.741","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","-10.500:0.000:-4.500","0.000:0.000:0.000","-10.340:0.000:0.000","0.800:0.000:0.000","-10.500:0.000:4.500","0.000:0.000:0.000","0.000:0.000:-13.340","0.000:0.000:0.800","4.200:0.000:-13.340","0.000:0.000:0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:-7.741","0.000:0.000:1.300",99.996,"Nominal",0.000,1,"NavigateToSource:Forward"
0.3052,7,2,3,1.6848,2.9171,9.9901,3.0588,180,4,"Human(Clone):-10.49:0.00:4.51|Human(Clone):-10.50:0.05:-4.51|Human(Clone):-10.26:0.02:0.03|Forklift(Clone):-10.54:0.03:13.51",-0.0298,0.0253,0.0350,-0.0326,-1.5507,-0.0492,0.0391,0.0268,1.9324,1.3261,-8.5345,-8.6966,-31.8923,1.6292,False,False,"Parcel_1","-24.806:1.050:-15.504","P1","D2-Apparel","ATD-APL-0001","Apparel","Rack_5_3","Rack_5_3-S01",3.000,3,False,False,True,True,True,True,"H1:-10.500:0.000:-4.500|H2:-10.259:0.000:0.000|H3:-10.500:0.000:4.500|H4:0.000:0.000:-13.259|H5:4.200:0.000:-13.259","H1:0.000:0.000:0.000|H2:0.800:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.800|H5:0.000:0.000:0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:-7.608","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","-10.500:0.000:-4.500","0.000:0.000:0.000","-10.259:0.000:0.000","0.800:0.000:0.000","-10.500:0.000:4.500","0.000:0.000:0.000","0.000:0.000:-13.259","0.000:0.000:0.800","4.200:0.000:-13.259","0.000:0.000:0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:-7.608","0.000:0.000:1.300",99.994,"Nominal",0.000,1,"NavigateToSource:Forward"
0.4052,7,2,4,1.6410,1.7506,10.0000,2.4978,180,4,"Human(Clone):-10.53:-0.01:4.47|Human(Clone):-10.50:0.01:-4.52|Human(Clone):-10.28:0.02:-0.01|Forklift(Clone):-10.51:-0.04:13.48",0.0011,0.0197,-0.0230,0.0165,-1.5882,-0.0223,0.0515,0.0182,2.5544,0.9035,-8.6394,-8.5647,-46.0064,1.7290,False,False,"Parcel_1","-24.806:1.050:-15.504","P1","D2-Apparel","ATD-APL-0001","Apparel","Rack_5_3","Rack_5_3-S01",3.000,3,False,False,True,True,True,True,"H1:-10.500:0.000:-4.500|H2:-10.179:0.000:0.000|H3:-10.500:0.000:4.500|H4:0.000:0.000:-13.179|H5:4.200:0.000:-13.179","H1:0.000:0.000:0.000|H2:0.800:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.800|H5:0.000:0.000:0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:-7.478","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","-10.500:0.000:-4.500","0.000:0.000:0.000","-10.179:0.000:0.000","0.800:0.000:0.000","-10.500:0.000:4.500","0.000:0.000:0.000","0.000:0.000:-13.179","0.000:0.000:0.800","4.200:0.000:-13.179","0.000:0.000:0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:-7.478","0.000:0.000:1.300",99.992,"Nominal",0.000,1,"NavigateToSource:Forward"
0.5073,7,2,5,1.5702,1.8645,2.4251,3.0662,180,4,"Human(Clone):-10.52:-0.02:4.47|Human(Clone):-10.50:0.04:-4.48|Human(Clone):-10.14:0.00:-0.03|Forklift(Clone):-10.52:0.04:13.47",-0.0461,-0.1002,-0.0779,-0.0083,-1.5881,-0.0110,0.0506,0.0191,2.2137,0.8336,-8.7544,-8.4739,-57.4268,1.5236,False,False,"Parcel_1","-24.806:1.050:-15.504","P1","D2-Apparel","ATD-APL-0001","Apparel","Rack_5_3","Rack_5_3-S01",3.000,3,False,False,True,True,True,True,"H1:-10.500:0.000:-4.500|H2:-10.097:0.000:0.000|H3:-10.500:0.000:4.500|H4:0.000:0.000:-13.097|H5:4.200:0.000:-13.097","H1:0.000:0.000:0.000|H2:0.800:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.800|H5:0.000:0.000:0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:-7.345","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","-10.500:0.000:-4.500","0.000:0.000:0.000","-10.097:0.000:0.000","0.800:0.000:0.000","-10.500:0.000:4.500","0.000:0.000:0.000","0.000:0.000:-13.097","0.000:0.000:0.800","4.200:0.000:-13.097","0.000:0.000:0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:-7.345","0.000:0.000:1.300",99.990,"Nominal",0.000,1,"NavigateToSource:Forward"
0.6090,7,2,6,1.5631,10.0000,1.9620,3.9817,180,4,"Human(Clone):-10.48:0.02:4.51|Human(Clone):-10.48:0.00:-4.47|Human(Clone):-10.07:-0.03:-0.03|Forklift(Clone):-10.53:0.01:13.53",-0.0359,0.0038,-0.0604,-0.0055,-1.5783,0.0175,0.0236,0.0234,1.1703,1.1611,-8.8402,-8.4279,-62.2560,1.1657,False,False,"Parcel_1","-24.806:1.050:-15.504","P1","D2-Apparel","ATD-APL-0001","Apparel","Rack_5_3","Rack_5_3-S01",3.000,3,False,False,True,True,True,True,"H1:-10.500:0.000:-4.500|H2:-10.016:0.000:0.000|H3:-10.500:0.000:4.500|H4:0.000:0.000:-13.016|H5:4.200:0.000:-13.016","H1:0.000:0.000:0.000|H2:0.800:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.800|H5:0.000:0.000:0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:-7.213","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","-10.500:0.000:-4.500","0.000:0.000:0.000","-10.016:0.000:0.000","0.800:0.000:0.000","-10.500:0.000:4.500","0.000:0.000:0.000","0.000:0.000:-13.016","0.000:0.000:0.800","4.200:0.000:-13.016","0.000:0.000:0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:-7.213","0.000:0.000:1.300",99.988,"Nominal",0.000,1,"NavigateToSource:Forward"
0.7099,7,2,7,1.4992,10.0000,1.6753,5.4113,180,5,"Human(Clone):-10.48:-0.02:4.50|Parcel_ATD-APL-0001_Apparel:-24.77:1.04:-15.49|Human(Clone):-10.55:0.01:-4.51|Human(Clone):-9.96:-0.02:-0.01|Forklift(Clone):-10.55:-0.02:13.50",0.1044,-0.0562,0.0383,-0.0059,-1.5864,0.0350,0.0377,0.0286,1.6968,1.2886,-8.9909,-8.3503,-64.4280,1.4927,False,False,"Parcel_1","-24.806:1.050:-15.504","P1","D2-Apparel","ATD-APL-0001","Apparel","Rack_5_3","Rack_5_3-S01",3.000,3,False,False,True,True,True,True,"H1:-10.500:0.000:-4.500|H2:-9.935:0.000:0.000|H3:-10.500:0.000:4.500|H4:0.000:0.000:-12.935|H5:4.200:0.000:-12.935","H1:0.000:0.000:0.000|H2:0.800:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.800|H5:0.000:0.000:0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:-7.082","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","-10.500:0.000:-4.500","0.000:0.000:0.000","-9.935:0.000:0.000","0.800:0.000:0.000","-10.500:0.000:4.500","0.000:0.000:0.000","0.000:0.000:-12.935","0.000:0.000:0.800","4.200:0.000:-12.935","0.000:0.000:0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:-7.082","0.000:0.000:1.300",99.986,"Nominal",0.000,1,"NavigateToSource:Forward"
0.8117,7,2,8,1.3428,9.9775,1.4142,9.9710,180,4,"Human(Clone):-10.50:-0.01:4.50|Parcel_ATD-APL-0001_Apparel:-24.81:1.04:-15.51|Human(Clone):-10.52:0.02:-4.53|Human(Clone):-9.94:-0.03:0.00",-0.0752,-0.0172,0.0291,-0.0060,-1.4751,0.0058,0.0308,0.0551,1.3765,2.4590,-9.1513,-8.2770,-64.1739,1.9177,False,False,"Parcel_1","-24.806:1.050:-15.504","P1","D2-Apparel","ATD-APL-0001","Apparel","Rack_5_3","Rack_5_3-S01",3.000,3,False,False,True,True,True,True,"H1:-10.500:0.000:-4.500|H2:-9.854:0.000:0.000|H3:-10.500:0.000:4.500|H4:0.000:0.000:-12.854|H5:4.200:0.000:-12.854","H1:0.000:0.000:0.000|H2:0.800:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.800|H5:0.000:0.000:0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:-6.950","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","-10.500:0.000:-4.500","0.000:0.000:0.000","-9.854:0.000:0.000","0.800:0.000:0.000","-10.500:0.000:4.500","0.000:0.000:0.000","0.000:0.000:-12.854","0.000:0.000:0.800","4.200:0.000:-12.854","0.000:0.000:0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:-6.950","0.000:0.000:1.300",99.984,"Nominal",0.000,1,"NavigateToSource:Forward"
0.9119,7,2,9,1.2389,10.0000,1.2844,10.0000,180,1,"Parcel_ATD-APL-0001_Apparel:-24.82:1.03:-15.48",0.0413,-0.0256,0.0703,0.0107,-1.2112,-0.0207,0.0429,0.0129,1.8985,0.5702,-9.2587,-8.2307,-70.6596,1.2344,False,False,"Parcel_1","-24.806:1.050:-15.504","P1","D2-Apparel","ATD-APL-0001","Apparel","Rack_5_3","Rack_5_3-S01",3.000,3,False,False,True,True,True,True,"H1:-10.500:0.000:-4.500|H2:-9.773:0.000:0.000|H3:-10.500:0.000:4.500|H4:0.000:0.000:-12.773|H5:4.200:0.000:-12.773","H1:0.000:0.000:0.000|H2:0.800:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.800|H5:0.000:0.000:0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:-6.819","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","-10.500:0.000:-4.500","0.000:0.000:0.000","-9.773:0.000:0.000","0.800:0.000:0.000","-10.500:0.000:4.500","0.000:0.000:0.000","0.000:0.000:-12.773","0.000:0.000:0.800","4.200:0.000:-12.773","0.000:0.000:0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:-6.819","0.000:0.000:1.300",99.982,"Nominal",0.000,1,"NavigateToSource:Forward"
1.0122,7,2,10,1.1519,10.0000,1.1872,10.0000,180,1,"Parcel_ATD-APL-0001_Apparel:-24.76:1.04:-15.50",0.0416,0.0072,-0.0369,-0.0057,-0.9320,0.0236,0.0307,0.0228,1.3740,1.0219,-9.4070,-8.1846,-74.6065,1.1979,False,False,"Parcel_1","-24.806:1.050:-15.504","P1","D2-Apparel","ATD-APL-0001","Apparel","Rack_5_3","Rack_5_3-S01",3.000,3,False,False,True,True,True,True,"H1:-10.500:0.000:-4.500|H2:-9.693:0.000:0.000|H3:-10.500:0.000:4.500|H4:0.000:0.000:-12.693|H5:4.200:0.000:-12.693","H1:0.000:0.000:0.000|H2:0.800:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.800|H5:0.000:0.000:0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:-6.689","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","-10.500:0.000:-4.500","0.000:0.000:0.000","-9.693:0.000:0.000","0.800:0.000:0.000","-10.500:0.000:4.500","0.000:0.000:0.000","0.000:0.000:-12.693","0.000:0.000:0.800","4.200:0.000:-12.693","0.000:0.000:0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:-6.689","0.000:0.000:1.300",99.980,"Nominal",0.000,1,"NavigateToSource:Forward"
