timestamp,scenario_id,episode_id,step_id,robot_x,robot_y,robot_z,robot_yaw,robot_linear_velocity,robot_angular_velocity,goal_x,goal_y,goal_z,distance_to_goal,number_of_dynamic_objects,obstacle_positions,obstacle_velocities,human_positions,human_velocities,forklift_positions,forklift_velocities,collision,goal_reached,navigation_status,warehouse_length,warehouse_width,aisle_width,scenario_type,station_availability,actor_work_states
0.1489,2,17,1,-24.0000,0.0500,-17.2000,0.0000,0.0000,0.0000,-24.0000,0.0000,-15.0000,2.2006,7,"","","-8.400:0.050:-4.500|4.200:0.050:-4.500|-4.200:0.050:4.500|8.400:0.050:4.500|-8.400:0.050:9.000","0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000","0.000:0.000:3.972|0.000:0.000:-17.962","0.000:0.000:-0.240|0.000:0.000:0.330",False,False,Idle,60.00,40.00,3.00,ForkliftInteraction,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:Rack picker: R1 staging:Load / inspect at source:load=False:handoffs=0|H2:Cross-aisle item transfer:Load / inspect at source:load=False:handoffs=0|H3:PD station operator:Load / inspect at source:load=False:handoffs=0|H4:Trolley operator: PD2 transfer:Load / inspect at source:load=False:handoffs=0|H5:Maintenance and replenishment:Load / inspect at source:load=False:handoffs=0|F1:Inbound pallet move: park ahead of bottleneck:Transport:load=True:handoffs=0|F2:Outbound pallet move: close bottleneck entrance:Transport:load=True:handoffs=0"
0.2668,2,17,2,-24.0000,0.0500,-17.1817,0.0000,0.0000,0.0000,-24.0000,0.0000,-15.0000,2.1822,7,"","","-8.400:0.050:-4.500|4.200:0.050:-4.500|-4.200:0.050:4.500|8.400:0.050:4.500|-8.400:0.050:9.000","0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000","0.000:0.000:3.944|0.000:0.000:-17.923","0.000:0.000:-0.240|0.000:0.000:0.330",False,False,Moving,60.00,40.00,3.00,ForkliftInteraction,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:Rack picker: R1 staging:Load / inspect at source:load=False:handoffs=0|H2:Cross-aisle item transfer:Load / inspect at source:load=False:handoffs=0|H3:PD station operator:Load / inspect at source:load=False:handoffs=0|H4:Trolley operator: PD2 transfer:Load / inspect at source:load=False:handoffs=0|H5:Maintenance and replenishment:Load / inspect at source:load=False:handoffs=0|F1:Inbound pallet move: park ahead of bottleneck:Transport:load=True:handoffs=0|F2:Outbound pallet move: close bottleneck entrance:Transport:load=True:handoffs=0"
0.3870,2,17,3,-24.0000,0.0500,-17.1481,0.0000,0.0000,0.0000,-24.0000,0.0000,-15.0000,2.1487,7,"","","-8.400:0.050:-4.500|4.200:0.050:-4.500|-4.200:0.050:4.500|8.400:0.050:4.500|-8.400:0.050:9.000","0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000","0.000:0.000:3.915|0.000:0.000:-17.883","0.000:0.000:-0.240|0.000:0.000:0.330",False,False,Moving,60.00,40.00,3.00,ForkliftInteraction,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:Rack picker: R1 staging:Load / inspect at source:load=False:handoffs=0|H2:Cross-aisle item transfer:Load / inspect at source:load=False:handoffs=0|H3:PD station operator:Load / inspect at source:load=False:handoffs=0|H4:Trolley operator: PD2 transfer:Load / inspect at source:load=False:handoffs=0|H5:Maintenance and replenishment:Load / inspect at source:load=False:handoffs=0|F1:Inbound pallet move: park ahead of bottleneck:Transport:load=True:handoffs=0|F2:Outbound pallet move: close bottleneck entrance:Transport:load=True:handoffs=0"
0.4877,2,17,4,-24.0000,0.0500,-17.1090,0.0000,0.0000,0.0000,-24.0000,0.0000,-15.0000,2.1096,7,"","","-8.400:0.050:-4.500|4.200:0.050:-4.500|-4.200:0.050:4.500|8.400:0.050:4.500|-8.400:0.050:9.000","0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000","0.000:0.000:3.891|0.000:0.000:-17.850","0.000:0.000:-0.240|0.000:0.000:0.330",False,False,Moving,60.00,40.00,3.00,ForkliftInteraction,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:Rack picker: R1 staging:Load / inspect at source:load=False:handoffs=0|H2:Cross-aisle item transfer:Load / inspect at source:load=False:handoffs=0|H3:PD station operator:Load / inspect at source:load=False:handoffs=0|H4:Trolley operator: PD2 transfer:Load / inspect at source:load=False:handoffs=0|H5:Maintenance and replenishment:Load / inspect at source:load=False:handoffs=0|F1:Inbound pallet move: park ahead of bottleneck:Transport:load=True:handoffs=0|F2:Outbound pallet move: close bottleneck entrance:Transport:load=True:handoffs=0"
0.6149,2,17,5,-24.0000,0.0500,-17.0451,0.0000,0.8164,0.0000,-24.0000,0.0000,-15.0000,2.0457,7,"","","-8.400:0.050:-4.500|4.200:0.050:-4.500|-4.200:0.050:4.500|8.400:0.050:4.500|-8.400:0.050:9.000","0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000","0.000:0.000:3.860|0.000:0.000:-17.808","0.000:0.000:-0.240|0.000:0.000:0.330",False,False,Moving,60.00,40.00,3.00,ForkliftInteraction,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:Rack picker: R1 staging:Load / inspect at source:load=False:handoffs=0|H2:Cross-aisle item transfer:Load / inspect at source:load=False:handoffs=0|H3:PD station operator:Load / inspect at source:load=False:handoffs=0|H4:Trolley operator: PD2 transfer:Load / inspect at source:load=False:handoffs=0|H5:Maintenance and replenishment:Load / inspect at source:load=False:handoffs=0|F1:Inbound pallet move: park ahead of bottleneck:Transport:load=True:handoffs=0|F2:Outbound pallet move: close bottleneck entrance:Transport:load=True:handoffs=0"
0.7402,2,17,6,-24.0000,0.0500,-16.9663,0.0000,1.0743,0.0000,-24.0000,0.0000,-15.0000,1.9669,7,"","","-8.400:0.050:-4.500|4.200:0.050:-4.500|-4.200:0.050:4.500|8.400:0.050:4.500|-8.400:0.050:9.000","0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000","0.000:0.000:3.830|0.000:0.000:-17.766","0.000:0.000:-0.240|0.000:0.000:0.330",False,False,Moving,60.00,40.00,3.00,ForkliftInteraction,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:Rack picker: R1 staging:Load / inspect at source:load=False:handoffs=0|H2:Cross-aisle item transfer:Load / inspect at source:load=False:handoffs=0|H3:PD station operator:Load / inspect at source:load=False:handoffs=0|H4:Trolley operator: PD2 transfer:Load / inspect at source:load=False:handoffs=0|H5:Maintenance and replenishment:Load / inspect at source:load=False:handoffs=0|F1:Inbound pallet move: park ahead of bottleneck:Transport:load=True:handoffs=0|F2:Outbound pallet move: close bottleneck entrance:Transport:load=True:handoffs=0"
0.8698,2,17,7,-24.0000,0.0500,-16.8683,0.0000,0.0000,0.0000,-24.0000,0.0000,-15.0000,1.8689,7,"","","-8.400:0.050:-4.500|4.200:0.050:-4.500|-4.200:0.050:4.500|8.400:0.050:4.500|-8.400:0.050:9.000","0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000","0.000:0.000:3.799|0.000:0.000:-17.724","0.000:0.000:-0.240|0.000:0.000:0.330",False,False,Moving,60.00,40.00,3.00,ForkliftInteraction,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:Rack picker: R1 staging:Load / inspect at source:load=False:handoffs=0|H2:Cross-aisle item transfer:Load / inspect at source:load=False:handoffs=0|H3:PD station operator:Load / inspect at source:load=False:handoffs=0|H4:Trolley operator: PD2 transfer:Load / inspect at source:load=False:handoffs=0|H5:Maintenance and replenishment:Load / inspect at source:load=False:handoffs=0|F1:Inbound pallet move: park ahead of bottleneck:Transport:load=True:handoffs=0|F2:Outbound pallet move: close bottleneck entrance:Transport:load=True:handoffs=0"
1.0009,2,17,8,-24.0000,0.0500,-16.7521,0.0000,1.5311,0.0000,-24.0000,0.0000,-15.0000,1.7528,7,"","","-8.400:0.050:-4.500|4.200:0.050:-4.500|-4.200:0.050:4.500|8.400:0.050:4.500|-8.400:0.050:9.000","0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000","0.000:0.000:3.768|0.000:0.000:-17.680","0.000:0.000:-0.240|0.000:0.000:0.330",False,False,Moving,60.00,40.00,3.00,ForkliftInteraction,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:Rack picker: R1 staging:Load / inspect at source:load=False:handoffs=0|H2:Cross-aisle item transfer:Load / inspect at source:load=False:handoffs=0|H3:PD station operator:Load / inspect at source:load=False:handoffs=0|H4:Trolley operator: PD2 transfer:Load / inspect at source:load=False:handoffs=0|H5:Maintenance and replenishment:Load / inspect at source:load=False:handoffs=0|F1:Inbound pallet move: park ahead of bottleneck:Transport:load=True:handoffs=0|F2:Outbound pallet move: close bottleneck entrance:Transport:load=True:handoffs=0"
1.1234,2,17,9,-24.0000,0.0500,-16.6278,0.0000,0.0000,0.0000,-24.0000,0.0000,-15.0000,1.6286,7,"","","-8.400:0.050:-4.500|4.200:0.050:-4.500|-4.200:0.050:4.500|8.400:0.050:4.500|-8.400:0.050:9.000","0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000","0.000:0.000:3.738|0.000:0.000:-17.640","0.000:0.000:-0.240|0.000:0.000:0.330",False,False,Moving,60.00,40.00,3.00,ForkliftInteraction,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:Rack picker: R1 staging:Load / inspect at source:load=False:handoffs=0|H2:Cross-aisle item transfer:Load / inspect at source:load=False:handoffs=0|H3:PD station operator:Load / inspect at source:load=False:handoffs=0|H4:Trolley operator: PD2 transfer:Load / inspect at source:load=False:handoffs=0|H5:Maintenance and replenishment:Load / inspect at source:load=False:handoffs=0|F1:Inbound pallet move: park ahead of bottleneck:Transport:load=True:handoffs=0|F2:Outbound pallet move: close bottleneck entrance:Transport:load=True:handoffs=0"
1.2475,2,17,10,-24.0000,0.0500,-16.4868,0.0000,0.0000,0.0000,-24.0000,0.0000,-15.0000,1.4876,7,"","","-8.400:0.050:-4.500|4.200:0.050:-4.500|-4.200:0.050:4.500|8.400:0.050:4.500|-8.400:0.050:9.000","0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000","0.000:0.000:3.708|0.000:0.000:-17.599","0.000:0.000:-0.240|0.000:0.000:0.330",False,False,Moving,60.00,40.00,3.00,ForkliftInteraction,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:Rack picker: R1 staging:Load / inspect at source:load=False:handoffs=0|H2:Cross-aisle item transfer:Load / inspect at source:load=False:handoffs=0|H3:PD station operator:Load / inspect at source:load=False:handoffs=0|H4:Trolley operator: PD2 transfer:Load / inspect at source:load=False:handoffs=0|H5:Maintenance and replenishment:Load / inspect at source:load=False:handoffs=0|F1:Inbound pallet move: park ahead of bottleneck:Transport:load=True:handoffs=0|F2:Outbound pallet move: close bottleneck entrance:Transport:load=True:handoffs=0"
