timestamp,scenario_id,episode_id,step_id,lidar_min_distance,lidar_front_distance,lidar_left_distance,lidar_right_distance,lidar_measurement_count,camera_detection_count,camera_detected_objects,ax,ay,az,gx,gy,gz,left_wheel_distance,right_wheel_distance,left_wheel_velocity,right_wheel_velocity,estimated_x,estimated_y,estimated_yaw,estimated_velocity,missing_sensor_flag,sensor_dropout_flag,parcel_id,parcel_position,source_id,destination_id,parcel_mass,carrying_status,grasp_status,rack_available,PD1_available,PD2_available,PD3_available,human_positions,human_velocities,forklift_positions,forklift_velocities,h1_position,h1_velocity,h2_position,h2_velocity,h3_position,h3_velocity,h4_position,h4_velocity,h5_position,h5_velocity,f1_position,f1_velocity,f2_position,f2_velocity,battery_level,sensor_status,communication_delay,task_priority,current_task_stage
0.1018,2,2,1,5.8479,9.9981,5.8561,9.9882,180,5,"Parcel_1_PD2_to_R2:-21.98:0.35:0.00|Human(Clone):-22.00:0.03:-6.03|Human(Clone):-4.22:-0.04:-4.49|Human(Clone):4.21:-0.03:4.53|Forklift(Clone):7.98:0.02:-0.03",1.1976,-0.0842,8.1990,0.0086,0.2136,0.0359,0.0082,0.0026,0.4081,0.1313,-25.0452,-13.5903,-3.0487,0.2697,False,False,"Parcel_1","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-9.921|H2:-4.146:0.000:-4.442|H3:-22.000:0.000:-5.921|H4:4.146:0.000:4.442|H5:8.400:0.000:9.921","H1:0.000:0.000:0.800|H2:0.546:0.000:0.585|H3:0.000:0.000:0.800|H4:-0.546:0.000:-0.585|H5:0.000:0.000:-0.800","F1:0.000:0.000:-7.872|F2:7.872:0.000:0.000","F1:0.000:0.000:1.300|F2:-1.300:0.000:0.000","-8.400:0.000:-9.921","0.000:0.000:0.800","-4.146:0.000:-4.442","0.546:0.000:0.585","-22.000:0.000:-5.921","0.000:0.000:0.800","4.146:0.000:4.442","-0.546:0.000:-0.585","8.400:0.000:9.921","0.000:0.000:-0.800","0.000:0.000:-7.872","0.000:0.000:1.300","7.872:0.000:0.000","-1.300:0.000:0.000",99.998,"Nominal",0.000,1,"NavigateToSource:Forward"
0.2024,2,2,2,5.8692,10.0000,5.8914,9.9902,180,7,"Forklift(Clone):0.03:0.02:-7.73|Parcel_1_PD2_to_R2:-21.98:0.34:0.03|Human(Clone):-22.03:-0.01:-5.88|Human(Clone):-8.40:0.03:-9.82|Human(Clone):-4.09:-0.03:-4.38|Human(Clone):4.11:0.02:4.41|Forklift(Clone):7.73:0.00:0.00",1.0319,0.0314,7.8132,-0.0335,0.2582,-0.0125,0.0252,0.0670,1.2317,3.2774,-25.0427,-13.4514,6.6976,2.2545,False,False,"Parcel_1","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-9.841|H2:-4.091:0.000:-4.383|H3:-22.000:0.000:-5.841|H4:4.091:0.000:4.383|H5:8.400:0.000:9.841","H1:0.000:0.000:0.800|H2:0.546:0.000:0.585|H3:0.000:0.000:0.800|H4:-0.546:0.000:-0.585|H5:0.000:0.000:-0.800","F1:0.000:0.000:-7.741|F2:7.741:0.000:0.000","F1:0.000:0.000:1.300|F2:-1.300:0.000:0.000","-8.400:0.000:-9.841","0.000:0.000:0.800","-4.091:0.000:-4.383","0.546:0.000:0.585","-22.000:0.000:-5.841","0.000:0.000:0.800","4.091:0.000:4.383","-0.546:0.000:-0.585","8.400:0.000:9.841","0.000:0.000:-0.800","0.000:0.000:-7.741","0.000:0.000:1.300","7.741:0.000:0.000","-1.300:0.000:0.000",99.996,"Nominal",0.000,1,"NavigateToSource:Forward"
0.3042,2,2,3,5.9060,10.0000,5.9219,9.9759,180,7,"Forklift(Clone):0.03:-0.02:-7.70|Parcel_1_PD2_to_R2:-22.02:0.38:-0.02|Human(Clone):-22.00:0.02:-5.76|Human(Clone):-8.37:-0.03:-9.81|Human(Clone):-4.07:0.02:-4.37|Human(Clone):4.05:-0.03:4.34|Forklift(Clone):7.68:0.00:0.01",-0.0491,-0.0331,-0.0231,0.0163,0.2118,-0.0111,0.0197,0.0380,0.8746,1.6866,-25.0261,-13.3278,8.5660,1.2806,False,False,"Parcel_1","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-9.759|H2:-4.036:0.000:-4.324|H3:-22.000:0.000:-5.759|H4:4.036:0.000:4.324|H5:8.400:0.000:9.759","H1:0.000:0.000:0.800|H2:0.546:0.000:0.585|H3:0.000:0.000:0.800|H4:-0.546:0.000:-0.585|H5:0.000:0.000:-0.800","F1:0.000:0.000:-7.609|F2:7.609:0.000:0.000","F1:0.000:0.000:1.300|F2:-1.300:0.000:0.000","-8.400:0.000:-9.759","0.000:0.000:0.800","-4.036:0.000:-4.324","0.546:0.000:0.585","-22.000:0.000:-5.759","0.000:0.000:0.800","4.036:0.000:4.324","-0.546:0.000:-0.585","8.400:0.000:9.759","0.000:0.000:-0.800","0.000:0.000:-7.609","0.000:0.000:1.300","7.609:0.000:0.000","-1.300:0.000:0.000",99.994,"Nominal",0.000,1,"NavigateToSource:Forward"
0.4067,2,2,4,5.9284,10.0000,5.9759,10.0000,180,7,"Forklift(Clone):-0.02:0.01:-7.49|Parcel_1_PD2_to_R2:-21.99:0.38:-0.04|Human(Clone):-22.02:0.02:-5.73|Human(Clone):-8.39:-0.02:-9.68|Human(Clone):-3.97:-0.03:-4.26|Human(Clone):4.00:-0.01:4.25|Forklift(Clone):7.46:0.03:0.01",-0.0783,-0.0389,-0.0149,-0.0323,0.1248,0.0106,0.0328,0.0423,1.5374,1.9837,-24.9952,-13.1640,13.8499,1.7606,False,False,"Parcel_1","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-9.677|H2:-3.980:0.000:-4.264|H3:-22.000:0.000:-5.677|H4:3.980:0.000:4.264|H5:8.400:0.000:9.677","H1:0.000:0.000:0.800|H2:0.546:0.000:0.585|H3:0.000:0.000:0.800|H4:-0.546:0.000:-0.585|H5:0.000:0.000:-0.800","F1:0.000:0.000:-7.475|F2:7.475:0.000:0.000","F1:0.000:0.000:1.300|F2:-1.300:0.000:0.000","-8.400:0.000:-9.677","0.000:0.000:0.800","-3.980:0.000:-4.264","0.546:0.000:0.585","-22.000:0.000:-5.677","0.000:0.000:0.800","3.980:0.000:4.264","-0.546:0.000:-0.585","8.400:0.000:9.677","0.000:0.000:-0.800","0.000:0.000:-7.475","0.000:0.000:1.300","7.475:0.000:0.000","-1.300:0.000:0.000",99.992,"Nominal",0.000,1,"NavigateToSource:Forward"
0.5077,2,2,5,5.9531,9.9965,5.9859,10.0000,180,7,"Forklift(Clone):0.01:0.02:-7.40|Parcel_1_PD2_to_R2:-22.01:0.33:-0.02|Human(Clone):-22.03:-0.02:-5.67|Human(Clone):-8.39:-0.01:-9.66|Human(Clone):-3.93:0.04:-4.25|Human(Clone):3.97:0.02:4.23|Forklift(Clone):7.41:-0.02:0.02",0.0507,-0.0065,-0.0929,0.0131,0.1191,0.0188,0.0230,0.0300,1.0173,1.3244,-24.9673,-13.0304,11.5444,1.1708,False,False,"Parcel_1","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-9.596|H2:-3.925:0.000:-4.205|H3:-22.000:0.000:-5.596|H4:3.925:0.000:4.205|H5:8.400:0.000:9.596","H1:0.000:0.000:0.800|H2:0.546:0.000:0.585|H3:0.000:0.000:0.800|H4:-0.546:0.000:-0.585|H5:0.000:0.000:-0.800","F1:0.000:0.000:-7.344|F2:7.344:0.000:0.000","F1:0.000:0.000:1.300|F2:-1.300:0.000:0.000","-8.400:0.000:-9.596","0.000:0.000:0.800","-3.925:0.000:-4.205","0.546:0.000:0.585","-22.000:0.000:-5.596","0.000:0.000:0.800","3.925:0.000:4.205","-0.546:0.000:-0.585","8.400:0.000:9.596","0.000:0.000:-0.800","0.000:0.000:-7.344","0.000:0.000:1.300","7.344:0.000:0.000","-1.300:0.000:0.000",99.990,"Nominal",0.000,1,"NavigateToSource:Forward"
0.6092,2,2,6,5.9580,9.9991,6.0423,9.9932,180,7,"Forklift(Clone):0.02:-0.02:-7.26|Parcel_1_PD2_to_R2:-22.00:0.33:-0.01|Human(Clone):-21.99:0.04:-5.54|Human(Clone):-8.40:-0.02:-9.48|Human(Clone):-3.90:-0.01:-4.13|Human(Clone):3.87:0.02:4.14|Forklift(Clone):7.25:-0.02:0.02",-0.0733,-0.0383,-0.0126,0.0006,0.0945,0.0016,0.0363,0.0150,1.5775,0.6512,-24.9413,-12.8798,3.3670,1.1144,False,False,"Parcel_1","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-9.515|H2:-3.869:0.000:-4.146|H3:-22.000:0.000:-5.515|H4:3.869:0.000:4.146|H5:8.400:0.000:9.515","H1:0.000:0.000:0.800|H2:0.546:0.000:0.585|H3:0.000:0.000:0.800|H4:-0.546:0.000:-0.585|H5:0.000:0.000:-0.800","F1:0.000:0.000:-7.212|F2:7.212:0.000:0.000","F1:0.000:0.000:1.300|F2:-1.300:0.000:0.000","-8.400:0.000:-9.515","0.000:0.000:0.800","-3.869:0.000:-4.146","0.546:0.000:0.585","-22.000:0.000:-5.515","0.000:0.000:0.800","3.869:0.000:4.146","-0.546:0.000:-0.585","8.400:0.000:9.515","0.000:0.000:-0.800","0.000:0.000:-7.212","0.000:0.000:1.300","7.212:0.000:0.000","-1.300:0.000:0.000",99.988,"Nominal",0.000,1,"NavigateToSource:Forward"
0.7110,2,2,7,5.9689,9.9861,6.0408,10.0000,180,7,"Forklift(Clone):0.03:0.00:-7.18|Parcel_1_PD2_to_R2:-22.01:0.39:-0.02|Human(Clone):-22.03:0.04:-5.47|Human(Clone):-8.36:-0.01:-9.50|Human(Clone):-3.88:0.00:-4.13|Human(Clone):3.85:0.02:4.09|Forklift(Clone):7.16:-0.01:-0.02",0.1553,-0.0184,-0.0456,-0.0398,0.0868,-0.0337,0.0327,0.0375,1.5574,1.7824,-24.9272,-12.7485,6.7159,1.6699,False,False,"Parcel_1","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-9.434|H2:-3.814:0.000:-4.086|H3:-22.000:0.000:-5.434|H4:3.814:0.000:4.086|H5:8.400:0.000:9.434","H1:0.000:0.000:0.800|H2:0.546:0.000:0.585|H3:0.000:0.000:0.800|H4:-0.546:0.000:-0.585|H5:0.000:0.000:-0.800","F1:0.000:0.000:-7.080|F2:7.080:0.000:0.000","F1:0.000:0.000:1.300|F2:-1.300:0.000:0.000","-8.400:0.000:-9.434","0.000:0.000:0.800","-3.814:0.000:-4.086","0.546:0.000:0.585","-22.000:0.000:-5.434","0.000:0.000:0.800","3.814:0.000:4.086","-0.546:0.000:-0.585","8.400:0.000:9.434","0.000:0.000:-0.800","0.000:0.000:-7.080","0.000:0.000:1.300","7.080:0.000:0.000","-1.300:0.000:0.000",99.986,"Nominal",0.000,1,"NavigateToSource:Forward"
0.8135,2,2,8,6.0168,9.9861,6.0830,10.0000,180,7,"Forklift(Clone):0.00:-0.04:-6.98|Parcel_1_PD2_to_R2:-22.00:0.32:0.02|Human(Clone):-22.02:-0.04:-5.35|Human(Clone):-8.41:0.01:-9.32|Human(Clone):-3.77:0.04:-4.01|Human(Clone):3.77:0.01:4.04|Forklift(Clone):6.94:0.00:0.04",0.0527,0.0200,0.0807,-0.0172,0.0443,0.0028,0.0214,0.0414,1.0358,2.0028,-24.9106,-12.5977,8.0021,1.5193,False,False,"Parcel_1","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-9.352|H2:-3.758:0.000:-4.026|H3:-22.000:0.000:-5.352|H4:3.758:0.000:4.026|H5:8.400:0.000:9.352","H1:0.000:0.000:0.800|H2:0.546:0.000:0.585|H3:0.000:0.000:0.800|H4:-0.546:0.000:-0.585|H5:0.000:0.000:-0.800","F1:0.000:0.000:-6.946|F2:6.946:0.000:0.000","F1:0.000:0.000:1.300|F2:-1.300:0.000:0.000","-8.400:0.000:-9.352","0.000:0.000:0.800","-3.758:0.000:-4.026","0.546:0.000:0.585","-22.000:0.000:-5.352","0.000:0.000:0.800","3.758:0.000:4.026","-0.546:0.000:-0.585","8.400:0.000:9.352","0.000:0.000:-0.800","0.000:0.000:-6.946","0.000:0.000:1.300","6.946:0.000:0.000","-1.300:0.000:0.000",99.984,"Nominal",0.000,1,"NavigateToSource:Forward"
0.9159,2,2,9,6.0434,9.9715,6.0976,9.9633,180,7,"Forklift(Clone):0.01:-0.03:-6.88|Parcel_1_PD2_to_R2:-21.98:0.35:0.00|Human(Clone):-22.00:-0.02:-5.28|Human(Clone):-8.39:-0.02:-9.31|Human(Clone):-3.70:0.02:-4.01|Human(Clone):3.74:-0.03:4.03|Forklift(Clone):6.85:-0.04:0.00",-0.0010,-0.0464,0.0585,0.0228,0.0156,0.0089,0.0376,0.0226,1.8481,1.1118,-24.8879,-12.4174,5.1056,1.4800,False,False,"Parcel_1","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-9.270|H2:-3.702:0.000:-3.966|H3:-22.000:0.000:-5.270|H4:3.702:0.000:3.966|H5:8.400:0.000:9.270","H1:0.000:0.000:0.800|H2:0.546:0.000:0.585|H3:0.000:0.000:0.800|H4:-0.546:0.000:-0.585|H5:0.000:0.000:-0.800","F1:0.000:0.000:-6.813|F2:6.813:0.000:0.000","F1:0.000:0.000:1.300|F2:-1.300:0.000:0.000","-8.400:0.000:-9.270","0.000:0.000:0.800","-3.702:0.000:-3.966","0.546:0.000:0.585","-22.000:0.000:-5.270","0.000:0.000:0.800","3.702:0.000:3.966","-0.546:0.000:-0.585","8.400:0.000:9.270","0.000:0.000:-0.800","0.000:0.000:-6.813","0.000:0.000:1.300","6.813:0.000:0.000","-1.300:0.000:0.000",99.982,"Nominal",0.000,1,"NavigateToSource:Forward"
1.0186,2,2,10,6.0435,10.0000,6.1298,10.0000,180,7,"Forklift(Clone):0.02:-0.04:-6.71|Parcel_1_PD2_to_R2:-21.97:0.36:0.03|Human(Clone):-22.01:0.02:-5.24|Human(Clone):-8.41:0.01:-9.24|Human(Clone):-3.68:0.00:-3.94|Human(Clone):3.63:0.02:3.92|Forklift(Clone):6.74:-0.02:0.02",0.0491,-0.0302,0.0271,0.0063,0.0127,0.0044,0.0361,0.0412,1.7408,1.9837,-24.8737,-12.2486,5.3924,1.8622,False,False,"Parcel_1","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-9.188|H2:-3.646:0.000:-3.906|H3:-22.000:0.000:-5.188|H4:3.646:0.000:3.906|H5:8.400:0.000:9.188","H1:0.000:0.000:0.800|H2:0.546:0.000:0.585|H3:0.000:0.000:0.800|H4:-0.546:0.000:-0.585|H5:0.000:0.000:-0.800","F1:0.000:0.000:-6.680|F2:6.680:0.000:0.000","F1:0.000:0.000:1.300|F2:-1.300:0.000:0.000","-8.400:0.000:-9.188","0.000:0.000:0.800","-3.646:0.000:-3.906","0.546:0.000:0.585","-22.000:0.000:-5.188","0.000:0.000:0.800","3.646:0.000:3.906","-0.546:0.000:-0.585","8.400:0.000:9.188","0.000:0.000:-0.800","0.000:0.000:-6.680","0.000:0.000:1.300","6.680:0.000:0.000","-1.300:0.000:0.000",99.980,"Nominal",0.000,1,"NavigateToSource:Forward"
