timestamp,scenario_id,episode_id,step_id,lidar_min_distance,lidar_front_distance,lidar_left_distance,lidar_right_distance,lidar_measurement_count,camera_detection_count,camera_detected_objects,ax,ay,az,gx,gy,gz,left_wheel_distance,right_wheel_distance,left_wheel_velocity,right_wheel_velocity,estimated_x,estimated_y,estimated_yaw,estimated_velocity,missing_sensor_flag,sensor_dropout_flag,parcel_id,parcel_position,source_id,destination_id,barcode_id,parcel_category,destination_rack_id,destination_slot_id,parcel_mass,empty_slot_count,carrying_status,grasp_status,rack_available,PD1_available,PD2_available,PD3_available,human_positions,human_velocities,forklift_positions,forklift_velocities,h1_position,h1_velocity,h2_position,h2_velocity,h3_position,h3_velocity,h4_position,h4_velocity,h5_position,h5_velocity,f1_position,f1_velocity,f2_position,f2_velocity,battery_level,sensor_status,communication_delay,task_priority,current_task_stage
0.1019,5,4,1,3.7960,9.9837,10.0000,5.9157,180,3,"Forklift(Clone):19.98:0.02:-7.98|Charging Cabinet:23.06:0.71:-12.52|Parcel_ATD-BOK-A5-001_Books:24.79:1.07:-15.48",-23.9707,-31.0508,7.0624,0.0318,-1.5406,0.0575,0.0330,-0.0040,1.5128,-0.1848,23.9928,-17.1341,-10.3529,0.6640,False,False,"Parcel_1","24.806:1.050:-15.504","P2","Rack-Books","ATD-BOK-A5-001","Books","Rack_4_3","Rack_4_3-S01",3.000,3,False,False,True,True,True,False,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-13.421|H3:-23.966:0.000:14.929|H4:4.200:0.000:13.421|H5:8.400:0.000:9.921","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:0.342:0.000:-0.723|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:-7.872","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-13.421","0.000:0.000:0.800","-23.966:0.000:14.929","0.342:0.000:-0.723","4.200:0.000:13.421","0.000:0.000:-0.800","8.400:0.000:9.921","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:-7.872","0.000:0.000:1.300",99.998,"Nominal",0.000,2,"NavigateToSource:Forward"
0.2025,5,4,2,3.4575,10.0000,10.0000,6.2868,180,3,"Forklift(Clone):19.96:-0.02:-7.76|Charging Cabinet:23.09:0.72:-12.56|Parcel_ATD-BOK-A5-001_Books:24.79:1.08:-15.49",-6.8497,0.0820,2.0278,-0.0120,-1.5334,-0.0107,0.0528,0.0140,2.1604,0.5719,23.9544,-17.0336,-25.2730,1.3661,False,False,"Parcel_1","24.806:1.050:-15.504","P2","Rack-Books","ATD-BOK-A5-001","Books","Rack_4_3","Rack_4_3-S01",3.000,3,False,False,True,True,True,False,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-13.341|H3:-23.932:0.000:14.856|H4:4.200:0.000:13.341|H5:8.400:0.000:9.841","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:0.342:0.000:-0.723|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:-7.742","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-13.341","0.000:0.000:0.800","-23.932:0.000:14.856","0.342:0.000:-0.723","4.200:0.000:13.341","0.000:0.000:-0.800","8.400:0.000:9.841","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:-7.742","0.000:0.000:1.300",99.996,"Nominal",0.000,2,"NavigateToSource:Forward"
0.3055,5,4,3,3.2507,8.8373,7.2888,6.9668,180,4,"Human(Clone):-4.22:-0.01:-13.26|Forklift(Clone):19.96:0.01:-7.63|Charging Cabinet:23.12:0.69:-12.56|Parcel_ATD-BOK-A5-001_Books:24.80:1.08:-15.48",0.0716,0.0377,0.0671,-0.0224,-1.5864,-0.0152,0.0275,0.0232,1.3394,1.1307,23.8790,-16.8997,-30.4051,1.2351,False,False,"Parcel_1","24.806:1.050:-15.504","P2","Rack-Books","ATD-BOK-A5-001","Books","Rack_4_3","Rack_4_3-S01",3.000,3,False,False,True,True,True,False,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-13.259|H3:-23.897:0.000:14.782|H4:4.200:0.000:13.259|H5:8.400:0.000:9.759","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:0.342:0.000:-0.723|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:-7.608","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-13.259","0.000:0.000:0.800","-23.897:0.000:14.782","0.342:0.000:-0.723","4.200:0.000:13.259","0.000:0.000:-0.800","8.400:0.000:9.759","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:-7.608","0.000:0.000:1.300",99.994,"Nominal",0.000,2,"NavigateToSource:Forward"
0.4057,5,4,4,3.1230,10.0000,5.4517,7.8135,180,3,"Human(Clone):-4.20:0.03:-13.22|Forklift(Clone):20.04:-0.02:-7.46|Charging Cabinet:23.09:0.67:-12.59",-0.0506,-0.0261,-0.0664,0.0136,-1.5566,-0.0025,0.0509,0.0265,2.3161,1.2057,23.7833,-16.7734,-42.0903,1.7609,False,False,"Parcel_1","24.806:1.050:-15.504","P2","Rack-Books","ATD-BOK-A5-001","Books","Rack_4_3","Rack_4_3-S01",3.000,3,False,False,True,True,True,False,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-13.178|H3:-23.862:0.000:14.709|H4:4.200:0.000:13.178|H5:8.400:0.000:9.678","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:0.342:0.000:-0.723|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:-7.477","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-13.178","0.000:0.000:0.800","-23.862:0.000:14.709","0.342:0.000:-0.723","4.200:0.000:13.178","0.000:0.000:-0.800","8.400:0.000:9.678","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:-7.477","0.000:0.000:1.300",99.992,"Nominal",0.000,2,"NavigateToSource:Forward"
0.5088,5,4,5,3.0647,10.0000,4.5553,9.0753,180,2,"Forklift(Clone):20.00:0.02:-7.43|Charging Cabinet:23.07:0.68:-12.56",-0.0816,0.0140,-0.0383,0.0466,-1.3550,0.0242,0.0356,0.0315,1.5489,1.3705,23.6773,-16.6728,-48.9840,1.4597,False,False,"Parcel_1","24.806:1.050:-15.504","P2","Rack-Books","ATD-BOK-A5-001","Books","Rack_4_3","Rack_4_3-S01",3.000,3,False,False,True,True,True,False,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-13.096|H3:-23.827:0.000:14.635|H4:4.200:0.000:13.096|H5:8.400:0.000:9.596","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:0.342:0.000:-0.723|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:-7.343","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-13.096","0.000:0.000:0.800","-23.827:0.000:14.635","0.342:0.000:-0.723","4.200:0.000:13.096","0.000:0.000:-0.800","8.400:0.000:9.596","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:-7.343","0.000:0.000:1.300",99.990,"Nominal",0.000,2,"NavigateToSource:Forward"
0.6091,5,4,6,3.0788,9.9996,4.0507,9.9865,180,2,"Forklift(Clone):19.99:0.04:-7.24|Charging Cabinet:23.07:0.73:-12.57",-0.0119,0.0463,0.0157,0.0052,-1.0421,0.0172,0.0275,0.0184,1.3528,0.9043,23.5604,-16.5805,-53.3556,1.1285,False,False,"Parcel_1","24.806:1.050:-15.504","P2","Rack-Books","ATD-BOK-A5-001","Books","Rack_4_3","Rack_4_3-S01",3.000,3,False,False,True,True,True,False,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-13.016|H3:-23.793:0.000:14.562|H4:4.200:0.000:13.016|H5:8.400:0.000:9.516","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:0.342:0.000:-0.723|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:-7.213","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-13.016","0.000:0.000:0.800","-23.793:0.000:14.562","0.342:0.000:-0.723","4.200:0.000:13.016","0.000:0.000:-0.800","8.400:0.000:9.516","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:-7.213","0.000:0.000:1.300",99.988,"Nominal",0.000,2,"NavigateToSource:Forward"
0.7094,5,4,7,3.0408,10.0000,3.7940,9.9665,180,2,"Forklift(Clone):19.97:-0.03:-7.11|Charging Cabinet:23.11:0.74:-12.56",0.0176,-0.0068,-0.0858,0.0376,-0.8090,0.0043,0.0412,0.0469,1.8630,2.1203,23.4446,-16.4976,-54.1121,1.9916,False,False,"Parcel_1","24.806:1.050:-15.504","P2","Rack-Books","ATD-BOK-A5-001","Books","Rack_4_3","Rack_4_3-S01",3.000,3,False,False,True,True,True,False,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-12.935|H3:-23.758:0.000:14.490|H4:4.200:0.000:12.935|H5:8.400:0.000:9.435","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:0.342:0.000:-0.723|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:-7.083","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-12.935","0.000:0.000:0.800","-23.758:0.000:14.490","0.342:0.000:-0.723","4.200:0.000:12.935","0.000:0.000:-0.800","8.400:0.000:9.435","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:-7.083","0.000:0.000:1.300",99.986,"Nominal",0.000,2,"NavigateToSource:Forward"
0.8095,5,4,8,3.0768,10.0000,3.6089,10.0000,180,1,"Forklift(Clone):20.03:0.00:-7.04",-0.0543,-0.0336,-0.0035,-0.0302,-0.6185,0.0650,0.0287,0.0236,1.3991,1.1499,23.3253,-16.4344,-64.1217,1.2745,False,False,"Parcel_1","24.806:1.050:-15.504","P2","Rack-Books","ATD-BOK-A5-001","Books","Rack_4_3","Rack_4_3-S01",3.000,3,False,False,True,True,True,False,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-12.855|H3:-23.724:0.000:14.417|H4:4.200:0.000:12.855|H5:8.400:0.000:9.355","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:0.342:0.000:-0.723|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:-6.952","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-12.855","0.000:0.000:0.800","-23.724:0.000:14.417","0.342:0.000:-0.723","4.200:0.000:12.855","0.000:0.000:-0.800","8.400:0.000:9.355","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:-6.952","0.000:0.000:1.300",99.984,"Nominal",0.000,2,"NavigateToSource:Forward"
0.9107,5,4,9,3.1152,10.0000,3.5678,10.0000,180,1,"Forklift(Clone):20.00:0.05:-6.86",0.0635,-0.0963,-0.0267,-0.0064,-0.4974,-0.0204,0.0353,0.0257,1.7106,1.2433,23.1989,-16.3745,-64.9794,1.4769,False,False,"Parcel_1","24.806:1.050:-15.504","P2","Rack-Books","ATD-BOK-A5-001","Books","Rack_4_3","Rack_4_3-S01",3.000,3,False,False,True,True,True,False,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-12.774|H3:-23.689:0.000:14.344|H4:4.200:0.000:12.774|H5:8.400:0.000:9.274","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:0.342:0.000:-0.723|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:-6.821","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-12.774","0.000:0.000:0.800","-23.689:0.000:14.344","0.342:0.000:-0.723","4.200:0.000:12.774","0.000:0.000:-0.800","8.400:0.000:9.274","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:-6.821","0.000:0.000:1.300",99.982,"Nominal",0.000,2,"NavigateToSource:Forward"
1.0110,5,4,10,3.1365,9.9995,3.4965,9.9913,180,1,"Forklift(Clone):19.96:0.02:-6.79",-0.0230,-0.0189,0.0583,0.0479,-0.3479,-0.0011,0.0297,0.0354,1.4090,1.6807,23.0543,-16.3127,-67.4370,1.5449,False,False,"Parcel_1","24.806:1.050:-15.504","P2","Rack-Books","ATD-BOK-A5-001","Books","Rack_4_3","Rack_4_3-S01",3.000,3,False,False,True,True,True,False,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-12.694|H3:-23.655:0.000:14.272|H4:4.200:0.000:12.694|H5:8.400:0.000:9.194","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:0.342:0.000:-0.723|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:-6.691","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-12.694","0.000:0.000:0.800","-23.655:0.000:14.272","0.342:0.000:-0.723","4.200:0.000:12.694","0.000:0.000:-0.800","8.400:0.000:9.194","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:-6.691","0.000:0.000:1.300",99.980,"Nominal",0.000,2,"NavigateToSource:Forward"
