timestamp,scenario_id,episode_id,step_id,robot_x,robot_y,robot_z,robot_yaw,robot_linear_velocity,robot_angular_velocity,goal_x,goal_y,goal_z,distance_to_goal,number_of_dynamic_objects,obstacle_positions,obstacle_velocities,human_positions,human_velocities,forklift_positions,forklift_velocities,collision,goal_reached,navigation_status,warehouse_length,warehouse_width,aisle_width,scenario_type,station_availability,actor_work_states
0.1254,5,28,1,24.0000,0.0500,-17.2000,0.0000,0.0000,0.0000,24.0000,0.0000,-15.0000,2.2006,7,"","","8.400:0.050:-4.500|23.200:0.000:-20.000|-4.200:0.050:0.000|4.200:0.050:-4.500|-8.400:0.050:4.500","0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000","27.487:0.000:-24.949|20.000:0.050:-8.000","-0.124:0.000:0.484|0.000:0.000:0.000",False,False,Idle,60.00,40.00,3.00,DynamicObstacle,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:Rack picker: R1 staging:Load / inspect at source:load=False:handoffs=0|H2:Rack-face carton staging beside pickup approach:Transport:load=True:handoffs=0|H3:PD station operator:Load / inspect at source:load=False:handoffs=0|H4:Trolley operator: PD2 transfer:Load / inspect at source:load=False:handoffs=0|H5:Maintenance and replenishment:Load / inspect at source:load=False:handoffs=0|F1:Adjacent-aisle replenishment: reduces pickup manoeuvring space:Transport:load=True:handoffs=0|F2:Outbound pallet transport:Load / inspect at source:load=False:handoffs=0"
0.2346,5,28,2,24.0000,0.0500,-17.1841,0.0000,0.2265,0.0000,24.0000,0.0000,-15.0000,2.1847,7,"","","8.400:0.050:-4.500|23.200:0.000:-20.000|-4.200:0.050:0.000|4.200:0.050:-4.500|-8.400:0.050:4.500","0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000","27.474:0.000:-24.896|20.000:0.050:-8.000","-0.124:0.000:0.484|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,DynamicObstacle,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:Rack picker: R1 staging:Load / inspect at source:load=False:handoffs=0|H2:Rack-face carton staging beside pickup approach:Transport:load=True:handoffs=0|H3:PD station operator:Load / inspect at source:load=False:handoffs=0|H4:Trolley operator: PD2 transfer:Load / inspect at source:load=False:handoffs=0|H5:Maintenance and replenishment:Load / inspect at source:load=False:handoffs=0|F1:Adjacent-aisle replenishment: reduces pickup manoeuvring space:Transport:load=True:handoffs=0|F2:Outbound pallet transport:Load / inspect at source:load=False:handoffs=0"
0.3535,5,28,3,24.0000,0.0500,-17.1531,0.0000,0.3713,0.0000,24.0000,0.0000,-15.0000,2.1536,7,"","","8.400:0.050:-4.500|23.200:0.000:-20.000|-4.200:0.050:0.000|4.200:0.050:-4.500|-8.400:0.050:4.500","0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000","27.459:0.000:-24.839|20.000:0.050:-8.000","-0.124:0.000:0.484|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,DynamicObstacle,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:Rack picker: R1 staging:Load / inspect at source:load=False:handoffs=0|H2:Rack-face carton staging beside pickup approach:Transport:load=True:handoffs=0|H3:PD station operator:Load / inspect at source:load=False:handoffs=0|H4:Trolley operator: PD2 transfer:Load / inspect at source:load=False:handoffs=0|H5:Maintenance and replenishment:Load / inspect at source:load=False:handoffs=0|F1:Adjacent-aisle replenishment: reduces pickup manoeuvring space:Transport:load=True:handoffs=0|F2:Outbound pallet transport:Load / inspect at source:load=False:handoffs=0"
0.4547,5,28,4,24.0000,0.0500,-17.1153,0.0000,0.3760,0.0000,24.0000,0.0000,-15.0000,2.1158,7,"","","8.400:0.050:-4.500|23.200:0.000:-20.000|-4.200:0.050:0.000|4.200:0.050:-4.500|-8.400:0.050:4.500","0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000","27.446:0.000:-24.790|20.000:0.050:-8.000","-0.124:0.000:0.484|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,DynamicObstacle,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:Rack picker: R1 staging:Load / inspect at source:load=False:handoffs=0|H2:Rack-face carton staging beside pickup approach:Transport:load=True:handoffs=0|H3:PD station operator:Load / inspect at source:load=False:handoffs=0|H4:Trolley operator: PD2 transfer:Load / inspect at source:load=False:handoffs=0|H5:Maintenance and replenishment:Load / inspect at source:load=False:handoffs=0|F1:Adjacent-aisle replenishment: reduces pickup manoeuvring space:Transport:load=True:handoffs=0|F2:Outbound pallet transport:Load / inspect at source:load=False:handoffs=0"
0.5680,5,28,5,24.0000,0.0500,-17.0610,0.0000,0.5014,0.0000,24.0000,0.0000,-15.0000,2.0616,7,"","","8.400:0.050:-4.500|23.200:0.000:-20.000|-4.200:0.050:0.000|4.200:0.050:-4.500|-8.400:0.050:4.500","0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000","27.432:0.000:-24.735|20.000:0.050:-8.000","-0.124:0.000:0.484|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,DynamicObstacle,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:Rack picker: R1 staging:Load / inspect at source:load=False:handoffs=0|H2:Rack-face carton staging beside pickup approach:Transport:load=True:handoffs=0|H3:PD station operator:Load / inspect at source:load=False:handoffs=0|H4:Trolley operator: PD2 transfer:Load / inspect at source:load=False:handoffs=0|H5:Maintenance and replenishment:Load / inspect at source:load=False:handoffs=0|F1:Adjacent-aisle replenishment: reduces pickup manoeuvring space:Transport:load=True:handoffs=0|F2:Outbound pallet transport:Load / inspect at source:load=False:handoffs=0"
0.6832,5,28,6,24.0000,0.0500,-16.9926,0.0000,0.7650,0.0000,24.0000,0.0000,-15.0000,1.9932,7,"","","8.400:0.050:-4.500|23.200:0.000:-20.000|-4.200:0.050:0.000|4.200:0.050:-4.500|-8.400:0.050:4.500","0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000","27.418:0.000:-24.679|20.000:0.050:-8.000","-0.124:0.000:0.484|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,DynamicObstacle,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:Rack picker: R1 staging:Load / inspect at source:load=False:handoffs=0|H2:Rack-face carton staging beside pickup approach:Transport:load=True:handoffs=0|H3:PD station operator:Load / inspect at source:load=False:handoffs=0|H4:Trolley operator: PD2 transfer:Load / inspect at source:load=False:handoffs=0|H5:Maintenance and replenishment:Load / inspect at source:load=False:handoffs=0|F1:Adjacent-aisle replenishment: reduces pickup manoeuvring space:Transport:load=True:handoffs=0|F2:Outbound pallet transport:Load / inspect at source:load=False:handoffs=0"
0.7881,5,28,7,24.0000,0.0500,-16.9187,0.0000,0.7466,0.0000,24.0000,0.0000,-15.0000,1.9194,7,"","","8.400:0.050:-4.500|23.200:0.000:-20.000|-4.200:0.050:0.000|4.200:0.050:-4.500|-8.400:0.050:4.500","0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000","27.405:0.000:-24.628|20.000:0.050:-8.000","-0.124:0.000:0.484|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,DynamicObstacle,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:Rack picker: R1 staging:Load / inspect at source:load=False:handoffs=0|H2:Rack-face carton staging beside pickup approach:Transport:load=True:handoffs=0|H3:PD station operator:Load / inspect at source:load=False:handoffs=0|H4:Trolley operator: PD2 transfer:Load / inspect at source:load=False:handoffs=0|H5:Maintenance and replenishment:Load / inspect at source:load=False:handoffs=0|F1:Adjacent-aisle replenishment: reduces pickup manoeuvring space:Transport:load=True:handoffs=0|F2:Outbound pallet transport:Load / inspect at source:load=False:handoffs=0"
0.8924,5,28,8,24.0000,0.0500,-16.8343,0.0000,0.8485,0.0000,24.0000,0.0000,-15.0000,1.8349,7,"","","8.400:0.050:-4.500|23.200:0.000:-20.000|-4.200:0.050:0.000|4.200:0.050:-4.500|-8.400:0.050:4.500","0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000","27.392:0.000:-24.578|20.000:0.050:-8.000","-0.124:0.000:0.484|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,DynamicObstacle,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:Rack picker: R1 staging:Load / inspect at source:load=False:handoffs=0|H2:Rack-face carton staging beside pickup approach:Transport:load=True:handoffs=0|H3:PD station operator:Load / inspect at source:load=False:handoffs=0|H4:Trolley operator: PD2 transfer:Load / inspect at source:load=False:handoffs=0|H5:Maintenance and replenishment:Load / inspect at source:load=False:handoffs=0|F1:Adjacent-aisle replenishment: reduces pickup manoeuvring space:Transport:load=True:handoffs=0|F2:Outbound pallet transport:Load / inspect at source:load=False:handoffs=0"
0.9986,5,28,9,24.0000,0.0500,-16.7372,0.0000,0.0000,0.0000,24.0000,0.0000,-15.0000,1.7379,7,"","","8.400:0.050:-4.500|23.200:0.000:-20.000|-4.200:0.050:0.000|4.200:0.050:-4.500|-8.400:0.050:4.500","0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000","27.379:0.000:-24.526|20.000:0.050:-8.000","-0.124:0.000:0.484|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,DynamicObstacle,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:Rack picker: R1 staging:Load / inspect at source:load=False:handoffs=0|H2:Rack-face carton staging beside pickup approach:Transport:load=True:handoffs=0|H3:PD station operator:Load / inspect at source:load=False:handoffs=0|H4:Trolley operator: PD2 transfer:Load / inspect at source:load=False:handoffs=0|H5:Maintenance and replenishment:Load / inspect at source:load=False:handoffs=0|F1:Adjacent-aisle replenishment: reduces pickup manoeuvring space:Transport:load=True:handoffs=0|F2:Outbound pallet transport:Load / inspect at source:load=False:handoffs=0"
1.1037,5,28,10,24.0000,0.0500,-16.6299,0.0000,1.0861,0.0000,24.0000,0.0000,-15.0000,1.6307,7,"","","8.400:0.050:-4.500|23.200:0.000:-20.000|-4.200:0.050:0.000|4.200:0.050:-4.500|-8.400:0.050:4.500","0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000","27.366:0.000:-24.475|20.000:0.050:-8.000","-0.124:0.000:0.484|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,DynamicObstacle,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:Rack picker: R1 staging:Load / inspect at source:load=False:handoffs=0|H2:Rack-face carton staging beside pickup approach:Transport:load=True:handoffs=0|H3:PD station operator:Load / inspect at source:load=False:handoffs=0|H4:Trolley operator: PD2 transfer:Load / inspect at source:load=False:handoffs=0|H5:Maintenance and replenishment:Load / inspect at source:load=False:handoffs=0|F1:Adjacent-aisle replenishment: reduces pickup manoeuvring space:Transport:load=True:handoffs=0|F2:Outbound pallet transport:Load / inspect at source:load=False:handoffs=0"
