timestamp,scenario_id,episode_id,step_id,lidar_min_distance,lidar_front_distance,lidar_left_distance,lidar_right_distance,lidar_measurement_count,camera_detection_count,camera_detected_objects,ax,ay,az,gx,gy,gz,left_wheel_distance,right_wheel_distance,left_wheel_velocity,right_wheel_velocity,estimated_x,estimated_y,estimated_yaw,estimated_velocity,missing_sensor_flag,sensor_dropout_flag,parcel_id,parcel_position,source_id,destination_id,barcode_id,parcel_category,destination_rack_id,destination_slot_id,parcel_mass,empty_slot_count,carrying_status,grasp_status,rack_available,PD1_available,PD2_available,PD3_available,human_positions,human_velocities,forklift_positions,forklift_velocities,h1_position,h1_velocity,h2_position,h2_velocity,h3_position,h3_velocity,h4_position,h4_velocity,h5_position,h5_velocity,f1_position,f1_velocity,f2_position,f2_velocity,battery_level,sensor_status,communication_delay,task_priority,current_task_stage
0.1013,6,1,1,1.9040,9.9896,10.0000,10.0000,180,2,"Human(Clone):8.41:0.00:9.96|MovableObstacle(Clone):0.03:-0.01:4.47",-0.3360,-32.6010,3.2838,0.0019,-0.1440,0.0024,-0.0065,0.0002,-0.3153,0.0104,0.0040,-8.9563,5.8860,-0.1525,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-ELC-0001","Electronics","Rack_0_3","Rack_0_3-S01",3.000,3,False,False,True,True,False,True,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-13.422|H3:23.922:0.000:-14.997|H4:4.200:0.000:13.422|H5:8.400:0.000:9.922","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:-0.799:0.000:0.035|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:-7.873","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-13.422","0.000:0.000:0.800","23.922:0.000:-14.997","-0.799:0.000:0.035","4.200:0.000:13.422","0.000:0.000:-0.800","8.400:0.000:9.922","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:-7.873","0.000:0.000:1.300",99.998,"Nominal",0.000,1,"NavigateToSource:Forward"
0.2037,6,1,2,1.8830,10.0000,10.0000,10.0000,180,2,"Human(Clone):8.40:0.01:9.91|MovableObstacle(Clone):-0.03:0.02:4.47",-0.7472,-0.0883,7.6359,-0.0206,-0.1831,-0.0046,0.0158,0.0153,0.7015,0.6772,0.0048,-8.9098,0.0269,0.6894,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-ELC-0001","Electronics","Rack_0_3","Rack_0_3-S01",3.000,3,False,False,True,True,False,True,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-13.340|H3:23.840:0.000:-14.993|H4:4.200:0.000:13.340|H5:8.400:0.000:9.840","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:-0.799:0.000:0.035|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:-7.740","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-13.340","0.000:0.000:0.800","23.840:0.000:-14.993","-0.799:0.000:0.035","4.200:0.000:13.340","0.000:0.000:-0.800","8.400:0.000:9.840","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:-7.740","0.000:0.000:1.300",99.996,"Nominal",0.000,1,"NavigateToSource:Forward"
0.3046,6,1,3,1.7592,10.0000,9.9909,10.0000,180,2,"Human(Clone):8.42:-0.01:9.79|MovableObstacle(Clone):0.03:0.00:4.47",-0.4855,0.0511,4.1691,0.0095,-0.2072,-0.0276,0.0240,0.0337,1.1608,1.6305,0.0067,-8.8065,2.8052,1.3956,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-ELC-0001","Electronics","Rack_0_3","Rack_0_3-S01",3.000,3,False,False,True,True,False,True,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-13.259|H3:23.759:0.000:-14.990|H4:4.200:0.000:13.259|H5:8.400:0.000:9.759","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:-0.799:0.000:0.035|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:-7.609","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-13.259","0.000:0.000:0.800","23.759:0.000:-14.990","-0.799:0.000:0.035","4.200:0.000:13.259","0.000:0.000:-0.800","8.400:0.000:9.759","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:-7.609","0.000:0.000:1.300",99.994,"Nominal",0.000,1,"NavigateToSource:Forward"
0.4065,6,1,4,1.6717,9.9908,9.9955,10.0000,180,2,"Human(Clone):8.37:0.03:9.71|MovableObstacle(Clone):0.01:0.02:4.47",-0.0152,0.0592,0.0250,0.0074,-0.1518,-0.0033,0.0372,0.0170,1.7506,0.7998,0.0029,-8.6309,-7.1999,1.2752,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-ELC-0001","Electronics","Rack_0_3","Rack_0_3-S01",3.000,3,False,False,True,True,False,True,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-13.178|H3:23.678:0.000:-14.986|H4:4.200:0.000:13.178|H5:8.400:0.000:9.678","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:-0.799:0.000:0.035|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:-7.476","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-13.178","0.000:0.000:0.800","23.678:0.000:-14.986","-0.799:0.000:0.035","4.200:0.000:13.178","0.000:0.000:-0.800","8.400:0.000:9.678","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:-7.476","0.000:0.000:1.300",99.992,"Nominal",0.000,1,"NavigateToSource:Forward"
0.5084,6,1,5,1.5989,9.9815,9.9865,10.0000,180,2,"Human(Clone):8.41:0.01:9.58|MovableObstacle(Clone):-0.01:-0.01:4.49",-0.0227,-0.0185,0.0462,0.0053,-0.0915,-0.0313,0.0308,0.0178,1.5097,0.8712,-0.0155,-8.4782,-9.0607,1.1904,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-ELC-0001","Electronics","Rack_0_3","Rack_0_3-S01",3.000,3,False,False,True,True,False,True,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-13.096|H3:23.597:0.000:-14.982|H4:4.200:0.000:13.096|H5:8.400:0.000:9.596","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:-0.799:0.000:0.035|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:-7.344","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-13.096","0.000:0.000:0.800","23.597:0.000:-14.982","-0.799:0.000:0.035","4.200:0.000:13.096","0.000:0.000:-0.800","8.400:0.000:9.596","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:-7.344","0.000:0.000:1.300",99.990,"Nominal",0.000,1,"NavigateToSource:Forward"
0.6092,6,1,6,1.4706,9.9918,9.9861,7.0428,180,2,"Human(Clone):8.41:0.00:9.58|MovableObstacle(Clone):0.03:-0.02:4.49",-0.0066,-0.0475,0.0360,-0.0118,-0.0753,0.0033,0.0531,0.0088,2.2449,0.3738,-0.0415,-8.3578,-17.5835,1.3094,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-ELC-0001","Electronics","Rack_0_3","Rack_0_3-S01",3.000,3,False,False,True,True,False,True,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-13.016|H3:23.516:0.000:-14.979|H4:4.200:0.000:13.016|H5:8.400:0.000:9.516","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:-0.799:0.000:0.035|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:-7.213","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-13.016","0.000:0.000:0.800","23.516:0.000:-14.979","-0.799:0.000:0.035","4.200:0.000:13.016","0.000:0.000:-0.800","8.400:0.000:9.516","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:-7.213","0.000:0.000:1.300",99.988,"Nominal",0.000,1,"NavigateToSource:Forward"
0.7097,6,1,7,1.4396,10.0000,10.0000,5.8134,180,4,"Human(Clone):4.21:0.03:12.97|Human(Clone):8.40:-0.03:9.49|Human(Clone):10.51:-0.03:13.51|MovableObstacle(Clone):0.00:0.01:4.51",0.0251,-0.0263,-0.0245,0.0305,-0.0869,-0.0218,0.0502,0.0203,2.1544,0.8705,-0.0842,-8.1963,-16.0466,1.5125,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-ELC-0001","Electronics","Rack_0_3","Rack_0_3-S01",3.000,3,False,False,True,True,False,True,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-12.935|H3:23.436:0.000:-14.975|H4:4.200:0.000:12.935|H5:8.400:0.000:9.435","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:-0.799:0.000:0.035|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:-7.082","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-12.935","0.000:0.000:0.800","23.436:0.000:-14.975","-0.799:0.000:0.035","4.200:0.000:12.935","0.000:0.000:-0.800","8.400:0.000:9.435","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:-7.082","0.000:0.000:1.300",99.986,"Nominal",0.000,1,"NavigateToSource:Forward"
0.8122,6,1,8,1.3736,10.0000,9.9696,2.5596,180,4,"Human(Clone):4.23:-0.02:12.90|Human(Clone):8.43:-0.03:9.39|Human(Clone):10.53:0.01:13.48|MovableObstacle(Clone):0.04:-0.02:4.51",0.0503,-0.0149,-0.0390,0.0141,-0.0622,0.0000,0.0341,0.0398,1.6455,1.9215,-0.1191,-8.0606,-14.0647,1.7835,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-ELC-0001","Electronics","Rack_0_3","Rack_0_3-S01",3.000,3,False,False,True,True,False,True,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-12.853|H3:23.354:0.000:-14.972|H4:4.200:0.000:12.853|H5:8.400:0.000:9.353","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:-0.799:0.000:0.035|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:-6.949","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-12.853","0.000:0.000:0.800","23.354:0.000:-14.972","-0.799:0.000:0.035","4.200:0.000:12.853","0.000:0.000:-0.800","8.400:0.000:9.353","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:-6.949","0.000:0.000:1.300",99.984,"Nominal",0.000,1,"NavigateToSource:Forward"
0.9159,6,1,9,1.3313,9.9601,9.9916,1.6332,180,4,"Human(Clone):4.16:0.02:12.78|Human(Clone):8.38:-0.01:9.27|Human(Clone):10.47:0.01:13.50|MovableObstacle(Clone):0.02:-0.01:4.50",0.0039,0.0233,0.0747,-0.0205,-0.0634,-0.0036,0.0200,0.0609,0.9681,2.9483,-0.1443,-7.9308,-7.9522,1.9582,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-ELC-0001","Electronics","Rack_0_3","Rack_0_3-S01",3.000,3,False,False,True,True,False,True,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-12.770|H3:23.271:0.000:-14.968|H4:4.200:0.000:12.770|H5:8.400:0.000:9.270","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:-0.799:0.000:0.035|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:-6.814","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-12.770","0.000:0.000:0.800","23.271:0.000:-14.968","-0.799:0.000:0.035","4.200:0.000:12.770","0.000:0.000:-0.800","8.400:0.000:9.270","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:-6.814","0.000:0.000:1.300",99.982,"Nominal",0.000,1,"NavigateToSource:Forward"
1.0175,6,1,10,1.3157,10.0000,10.0000,1.6837,180,4,"Human(Clone):4.18:0.00:12.77|Human(Clone):8.41:0.03:9.25|Human(Clone):10.51:-0.01:13.46|MovableObstacle(Clone):0.04:0.02:4.48",-0.0447,-0.0310,0.0275,0.0159,-0.0554,-0.0257,0.0224,0.0532,1.0718,2.5446,-0.1697,-7.7574,-6.0536,1.8082,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-ELC-0001","Electronics","Rack_0_3","Rack_0_3-S01",3.000,3,False,False,True,True,False,True,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-12.689|H3:23.190:0.000:-14.965|H4:4.200:0.000:12.689|H5:8.400:0.000:9.189","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:-0.799:0.000:0.035|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:-6.682","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-12.689","0.000:0.000:0.800","23.190:0.000:-14.965","-0.799:0.000:0.035","4.200:0.000:12.689","0.000:0.000:-0.800","8.400:0.000:9.189","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:-6.682","0.000:0.000:1.300",99.980,"Nominal",0.000,1,"NavigateToSource:Forward"
