timestamp,scenario_id,episode_id,step_id,lidar_min_distance,lidar_front_distance,lidar_left_distance,lidar_right_distance,lidar_measurement_count,camera_detection_count,camera_detected_objects,ax,ay,az,gx,gy,gz,left_wheel_distance,right_wheel_distance,left_wheel_velocity,right_wheel_velocity,estimated_x,estimated_y,estimated_yaw,estimated_velocity,missing_sensor_flag,sensor_dropout_flag,parcel_id,parcel_position,source_id,destination_id,barcode_id,parcel_category,destination_rack_id,destination_slot_id,parcel_mass,empty_slot_count,carrying_status,grasp_status,rack_available,PD1_available,PD2_available,PD3_available,human_positions,human_velocities,forklift_positions,forklift_velocities,h1_position,h1_velocity,h2_position,h2_velocity,h3_position,h3_velocity,h4_position,h4_velocity,h5_position,h5_velocity,f1_position,f1_velocity,f2_position,f2_velocity,battery_level,sensor_status,communication_delay,task_priority,current_task_stage,P1_available,P2_available,P3_available,D1_available,D2_available,D3_available,actor_sample_timestamps,actor_message_ages,actor_link_validity,actor_work_states,station_sample_timestamp,camera_valid,lidar_valid
0.1070,14,39,1,3.6666,10.0000,10.0000,5.8746,180,9,"Human(Clone):20.88:0.04:-9.03|Forklift(Clone):19.49:0.03:-7.02|Forklift(Clone):18.82:0.04:-5.99|Charging Cabinet:23.06:0.70:-12.54|Human(Clone):23.02:0.07:-11.82|Human(Clone):21.60:0.01:-9.98|Parcel_ATD-T4-001_Healthcare:24.79:1.07:-15.49|Human(Clone):22.28:0.06:-11.04|Human(Clone):20.17:0.05:-7.97",-0.0528,0.0169,1.2817,0.0052,-0.0252,-0.0109,0.0173,0.0034,0.5515,0.1095,23.9995,-16.5307,-1.6614,0.3305,False,False,"Parcel_1","24.806:1.050:-15.504","P2","D3-Healthcare","ATD-T4-001","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:23.000:0.050:-11.833|H2:22.300:0.050:-11.000|H3:21.600:0.050:-10.000|H4:20.900:0.050:-9.000|H5:20.200:0.050:-8.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:19.500:0.050:-7.000|F2:18.800:0.050:-6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","23.000:0.050:-11.833","0.000:0.000:0.000","22.300:0.050:-11.000","0.000:0.000:0.000","21.600:0.050:-10.000","0.000:0.000:0.000","20.900:0.050:-9.000","0.000:0.000:0.000","20.200:0.050:-8.000","0.000:0.000:0.000","19.500:0.050:-7.000","0.000:0.000:0.000","18.800:0.050:-6.000","0.000:0.000:0.000",99.998,"Nominal",0.000,1,"NavigateToSource:Forward",True,True,True,True,True,True,"H1:0.107|H2:0.107|H3:0.107|H4:0.107|H5:0.107|F1:0.107|F2:0.107","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","0.107",True,True
0.2113,14,39,2,3.6672,10.0000,9.9890,5.8949,180,9,"Human(Clone):20.91:0.04:-9.03|Forklift(Clone):19.53:0.03:-6.99|Forklift(Clone):18.82:0.07:-5.98|Charging Cabinet:23.08:0.66:-12.57|Human(Clone):23.04:0.06:-11.83|Human(Clone):21.60:0.02:-9.97|Parcel_ATD-T4-001_Healthcare:24.78:1.04:-15.50|Human(Clone):22.30:0.04:-10.97|Human(Clone):20.21:0.02:-8.02",0.0055,0.0508,1.0432,0.0249,-0.0303,-0.0274,0.0065,0.0008,0.3122,0.0359,23.9976,-16.5078,-5.4837,0.1741,False,False,"Parcel_1","24.806:1.050:-15.504","P2","D3-Healthcare","ATD-T4-001","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:23.000:0.050:-11.833|H2:22.300:0.050:-11.000|H3:21.600:0.050:-10.000|H4:20.900:0.050:-9.000|H5:20.200:0.050:-8.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:19.500:0.050:-7.000|F2:18.800:0.050:-6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","23.000:0.050:-11.833","0.000:0.000:0.000","22.300:0.050:-11.000","0.000:0.000:0.000","21.600:0.050:-10.000","0.000:0.000:0.000","20.900:0.050:-9.000","0.000:0.000:0.000","20.200:0.050:-8.000","0.000:0.000:0.000","19.500:0.050:-7.000","0.000:0.000:0.000","18.800:0.050:-6.000","0.000:0.000:0.000",99.996,"Nominal",0.000,1,"NavigateToSource:Forward",True,True,True,True,True,True,"H1:0.211|H2:0.211|H3:0.211|H4:0.211|H5:0.211|F1:0.211|F2:0.211","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","0.211",True,True
0.3139,14,39,3,3.6621,10.0000,10.0000,5.8728,180,9,"Human(Clone):20.85:0.04:-8.99|Forklift(Clone):19.48:0.08:-6.99|Forklift(Clone):18.82:0.08:-5.99|Charging Cabinet:23.13:0.71:-12.58|Human(Clone):22.97:0.03:-11.83|Human(Clone):21.60:0.04:-10.05|Parcel_ATD-T4-001_Healthcare:24.81:1.01:-15.50|Human(Clone):22.29:0.02:-11.00|Human(Clone):20.18:0.04:-7.98",-0.0385,0.0721,1.0450,-0.0165,0.0247,0.0039,0.0055,0.0193,0.2594,0.9180,23.9921,-16.4523,-5.2364,0.5887,False,False,"Parcel_1","24.806:1.050:-15.504","P2","D3-Healthcare","ATD-T4-001","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:23.000:0.050:-11.833|H2:22.300:0.050:-11.000|H3:21.600:0.050:-10.000|H4:20.900:0.050:-9.000|H5:20.200:0.050:-8.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:19.500:0.050:-7.000|F2:18.800:0.050:-6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","23.000:0.050:-11.833","0.000:0.000:0.000","22.300:0.050:-11.000","0.000:0.000:0.000","21.600:0.050:-10.000","0.000:0.000:0.000","20.900:0.050:-9.000","0.000:0.000:0.000","20.200:0.050:-8.000","0.000:0.000:0.000","19.500:0.050:-7.000","0.000:0.000:0.000","18.800:0.050:-6.000","0.000:0.000:0.000",99.994,"Nominal",0.000,1,"NavigateToSource:Forward",True,True,True,True,True,True,"H1:0.314|H2:0.314|H3:0.314|H4:0.314|H5:0.314|F1:0.314|F2:0.314","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","0.314",True,True
0.4150,14,39,4,3.6096,10.0000,10.0000,5.8531,180,9,"Human(Clone):20.87:0.05:-8.97|Forklift(Clone):19.49:0.06:-7.00|Forklift(Clone):18.81:0.04:-6.05|Charging Cabinet:23.09:0.70:-12.58|Human(Clone):22.99:0.06:-11.88|Human(Clone):21.60:0.07:-9.98|Parcel_ATD-T4-001_Healthcare:24.84:1.06:-15.49|Human(Clone):22.27:0.01:-11.01|Human(Clone):20.22:0.03:-8.00",-0.0130,0.0077,1.0145,0.0129,-0.0035,-0.0031,-0.0001,-0.0025,-0.0040,-0.1262,23.9918,-16.4430,-4.0935,-0.0651,False,False,"Parcel_1","24.806:1.050:-15.504","P2","D3-Healthcare","ATD-T4-001","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:23.000:0.050:-11.833|H2:22.300:0.050:-11.000|H3:21.600:0.050:-10.000|H4:20.900:0.050:-9.000|H5:20.200:0.050:-8.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:19.500:0.050:-7.000|F2:18.800:0.050:-6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","23.000:0.050:-11.833","0.000:0.000:0.000","22.300:0.050:-11.000","0.000:0.000:0.000","21.600:0.050:-10.000","0.000:0.000:0.000","20.900:0.050:-9.000","0.000:0.000:0.000","20.200:0.050:-8.000","0.000:0.000:0.000","19.500:0.050:-7.000","0.000:0.000:0.000","18.800:0.050:-6.000","0.000:0.000:0.000",99.992,"Nominal",0.000,1,"NavigateToSource:Forward",True,True,True,True,True,True,"H1:0.415|H2:0.415|H3:0.415|H4:0.415|H5:0.415|F1:0.415|F2:0.415","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","0.415",True,True
0.5172,14,39,5,3.5648,10.0000,9.9941,5.8326,180,9,"Human(Clone):20.88:0.02:-9.02|Forklift(Clone):19.51:0.08:-6.96|Forklift(Clone):18.82:0.03:-6.00|Charging Cabinet:23.13:0.71:-12.54|Human(Clone):23.04:0.06:-11.84|Human(Clone):21.62:0.03:-9.99|Parcel_ATD-T4-001_Healthcare:24.80:1.08:-15.53|Human(Clone):22.34:0.07:-10.99|Human(Clone):20.16:0.05:-8.03",-0.0799,-0.0147,1.0716,0.0048,0.0294,0.0330,0.0100,0.0138,0.4431,0.6081,23.9889,-16.4014,-4.2990,0.5256,False,False,"Parcel_1","24.806:1.050:-15.504","P2","D3-Healthcare","ATD-T4-001","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:23.000:0.050:-11.833|H2:22.300:0.050:-11.000|H3:21.600:0.050:-10.000|H4:20.900:0.050:-9.000|H5:20.200:0.050:-8.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:19.500:0.050:-7.000|F2:18.800:0.050:-6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","23.000:0.050:-11.833","0.000:0.000:0.000","22.300:0.050:-11.000","0.000:0.000:0.000","21.600:0.050:-10.000","0.000:0.000:0.000","20.900:0.050:-9.000","0.000:0.000:0.000","20.200:0.050:-8.000","0.000:0.000:0.000","19.500:0.050:-7.000","0.000:0.000:0.000","18.800:0.050:-6.000","0.000:0.000:0.000",99.990,"Nominal",0.000,1,"NavigateToSource:Forward",True,True,True,True,True,True,"H1:0.517|H2:0.517|H3:0.517|H4:0.517|H5:0.517|F1:0.517|F2:0.517","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","0.517",True,True
0.6194,14,39,6,3.5117,10.0000,9.9703,5.8447,180,8,"Human(Clone):20.94:0.05:-9.02|Forklift(Clone):19.49:0.04:-7.00|Forklift(Clone):18.78:0.02:-5.98|Charging Cabinet:23.10:0.72:-12.50|Human(Clone):23.02:0.05:-11.81|Human(Clone):21.64:0.07:-10.02|Human(Clone):22.34:0.06:-10.98|Human(Clone):20.20:0.05:-8.04",-0.0676,0.0564,0.9707,0.0404,0.0025,0.0144,0.0337,0.0119,1.5313,0.5394,23.9828,-16.3439,-8.3933,1.0354,False,False,"Parcel_1","24.806:1.050:-15.504","P2","D3-Healthcare","ATD-T4-001","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:23.000:0.050:-11.833|H2:22.300:0.050:-11.000|H3:21.600:0.050:-10.000|H4:20.900:0.050:-9.000|H5:20.200:0.050:-8.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:19.500:0.050:-7.000|F2:18.800:0.050:-6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","23.000:0.050:-11.833","0.000:0.000:0.000","22.300:0.050:-11.000","0.000:0.000:0.000","21.600:0.050:-10.000","0.000:0.000:0.000","20.900:0.050:-9.000","0.000:0.000:0.000","20.200:0.050:-8.000","0.000:0.000:0.000","19.500:0.050:-7.000","0.000:0.000:0.000","18.800:0.050:-6.000","0.000:0.000:0.000",99.988,"Nominal",0.000,1,"NavigateToSource:Forward",True,True,True,True,True,True,"H1:0.619|H2:0.619|H3:0.619|H4:0.619|H5:0.619|F1:0.619|F2:0.619","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","0.619",True,True
0.7206,14,39,7,3.4518,9.9574,10.0000,5.8604,180,8,"Human(Clone):20.94:0.04:-8.98|Forklift(Clone):19.50:0.02:-7.01|Forklift(Clone):18.76:0.06:-6.01|Charging Cabinet:23.07:0.71:-12.56|Human(Clone):22.97:0.09:-11.85|Human(Clone):21.59:0.03:-9.99|Human(Clone):22.31:0.03:-10.97|Human(Clone):20.20:0.02:-7.99",-0.0901,-0.0154,0.9465,0.0228,0.0247,-0.0009,0.0015,0.0012,0.0710,0.0567,23.9695,-16.2864,-14.0988,0.0639,False,False,"Parcel_1","24.806:1.050:-15.504","P2","D3-Healthcare","ATD-T4-001","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:23.000:0.050:-11.833|H2:22.300:0.050:-11.000|H3:21.600:0.050:-10.000|H4:20.900:0.050:-9.000|H5:20.200:0.050:-8.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:19.500:0.050:-7.000|F2:18.800:0.050:-6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","23.000:0.050:-11.833","0.000:0.000:0.000","22.300:0.050:-11.000","0.000:0.000:0.000","21.600:0.050:-10.000","0.000:0.000:0.000","20.900:0.050:-9.000","0.000:0.000:0.000","20.200:0.050:-8.000","0.000:0.000:0.000","19.500:0.050:-7.000","0.000:0.000:0.000","18.800:0.050:-6.000","0.000:0.000:0.000",99.986,"Nominal",0.000,1,"NavigateToSource:Forward",True,True,True,True,True,True,"H1:0.721|H2:0.721|H3:0.721|H4:0.721|H5:0.721|F1:0.721|F2:0.721","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","0.721",True,True
0.8211,14,39,8,3.4033,10.0000,9.9510,5.8987,180,8,"Human(Clone):20.89:0.04:-9.03|Forklift(Clone):19.53:0.05:-7.01|Forklift(Clone):18.80:0.03:-5.98|Charging Cabinet:23.10:0.72:-12.51|Human(Clone):23.00:0.05:-11.84|Human(Clone):21.61:0.07:-9.98|Human(Clone):22.31:0.03:-11.00|Human(Clone):20.22:0.05:-7.98",0.0008,-0.0021,0.9861,-0.0305,0.0352,-0.0005,0.0294,0.0211,1.3521,0.9693,23.9616,-16.2482,-11.1712,1.1607,False,False,"Parcel_1","24.806:1.050:-15.504","P2","D3-Healthcare","ATD-T4-001","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:23.000:0.050:-11.833|H2:22.300:0.050:-11.000|H3:21.600:0.050:-10.000|H4:20.900:0.050:-9.000|H5:20.200:0.050:-8.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:19.500:0.050:-7.000|F2:18.800:0.050:-6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","23.000:0.050:-11.833","0.000:0.000:0.000","22.300:0.050:-11.000","0.000:0.000:0.000","21.600:0.050:-10.000","0.000:0.000:0.000","20.900:0.050:-9.000","0.000:0.000:0.000","20.200:0.050:-8.000","0.000:0.000:0.000","19.500:0.050:-7.000","0.000:0.000:0.000","18.800:0.050:-6.000","0.000:0.000:0.000",99.984,"Nominal",0.000,1,"NavigateToSource:Forward",True,True,True,True,True,True,"H1:0.821|H2:0.821|H3:0.821|H4:0.821|H5:0.821|F1:0.821|F2:0.821","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","0.821",True,True
0.9216,14,39,9,3.3041,9.9738,10.0000,5.8328,180,8,"Human(Clone):20.88:0.02:-9.02|Forklift(Clone):19.51:0.07:-6.98|Forklift(Clone):18.82:0.05:-5.98|Charging Cabinet:23.08:0.71:-12.52|Human(Clone):22.97:0.08:-11.84|Human(Clone):21.62:0.03:-10.01|Human(Clone):22.30:0.03:-11.03|Human(Clone):20.19:0.07:-8.00",0.0327,-0.0152,0.9820,0.0277,-0.0237,-0.0123,0.0302,0.0191,1.3933,0.8802,23.9497,-16.1409,-5.7706,1.1368,False,False,"Parcel_1","24.806:1.050:-15.504","P2","D3-Healthcare","ATD-T4-001","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:23.000:0.050:-11.833|H2:22.300:0.050:-11.000|H3:21.600:0.050:-10.000|H4:20.900:0.050:-9.000|H5:20.200:0.050:-8.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:19.500:0.050:-7.000|F2:18.800:0.050:-6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","23.000:0.050:-11.833","0.000:0.000:0.000","22.300:0.050:-11.000","0.000:0.000:0.000","21.600:0.050:-10.000","0.000:0.000:0.000","20.900:0.050:-9.000","0.000:0.000:0.000","20.200:0.050:-8.000","0.000:0.000:0.000","19.500:0.050:-7.000","0.000:0.000:0.000","18.800:0.050:-6.000","0.000:0.000:0.000",99.982,"Nominal",0.000,1,"NavigateToSource:Forward",True,True,True,True,True,True,"H1:0.922|H2:0.922|H3:0.922|H4:0.922|H5:0.922|F1:0.922|F2:0.922","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","0.922",True,True
1.0249,14,39,10,3.2093,9.9810,10.0000,5.8465,180,8,"Human(Clone):20.92:0.04:-8.97|Forklift(Clone):19.48:0.06:-7.03|Forklift(Clone):18.80:0.07:-5.96|Charging Cabinet:23.11:0.70:-12.51|Human(Clone):23.01:0.02:-11.84|Human(Clone):21.59:0.09:-10.00|Human(Clone):22.27:0.07:-11.01|Human(Clone):20.20:0.06:-8.00",-0.0906,-0.0726,0.8532,0.0242,-0.0077,-0.0088,0.0213,0.0272,0.9407,1.1985,23.9341,-16.0301,-7.3634,1.0696,False,False,"Parcel_1","24.806:1.050:-15.504","P2","D3-Healthcare","ATD-T4-001","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:23.000:0.050:-11.833|H2:22.300:0.050:-11.000|H3:21.600:0.050:-10.000|H4:20.900:0.050:-9.000|H5:20.200:0.050:-8.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:19.500:0.050:-7.000|F2:18.800:0.050:-6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","23.000:0.050:-11.833","0.000:0.000:0.000","22.300:0.050:-11.000","0.000:0.000:0.000","21.600:0.050:-10.000","0.000:0.000:0.000","20.900:0.050:-9.000","0.000:0.000:0.000","20.200:0.050:-8.000","0.000:0.000:0.000","19.500:0.050:-7.000","0.000:0.000:0.000","18.800:0.050:-6.000","0.000:0.000:0.000",99.980,"Nominal",0.000,1,"NavigateToSource:Forward",True,True,True,True,True,True,"H1:1.025|H2:1.025|H3:1.025|H4:1.025|H5:1.025|F1:1.025|F2:1.025","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","1.025",True,True
