timestamp,scenario_id,episode_id,step_id,lidar_min_distance,lidar_front_distance,lidar_left_distance,lidar_right_distance,lidar_measurement_count,camera_detection_count,camera_detected_objects,ax,ay,az,gx,gy,gz,left_wheel_distance,right_wheel_distance,left_wheel_velocity,right_wheel_velocity,estimated_x,estimated_y,estimated_yaw,estimated_velocity,missing_sensor_flag,sensor_dropout_flag,parcel_id,parcel_position,source_id,destination_id,barcode_id,parcel_category,destination_rack_id,destination_slot_id,parcel_mass,empty_slot_count,carrying_status,grasp_status,rack_available,PD1_available,PD2_available,PD3_available,human_positions,human_velocities,forklift_positions,forklift_velocities,h1_position,h1_velocity,h2_position,h2_velocity,h3_position,h3_velocity,h4_position,h4_velocity,h5_position,h5_velocity,f1_position,f1_velocity,f2_position,f2_velocity,battery_level,sensor_status,communication_delay,task_priority,current_task_stage,P1_available,P2_available,P3_available,D1_available,D2_available,D3_available,actor_sample_timestamps,actor_message_ages,actor_link_validity,actor_work_states,station_sample_timestamp,camera_valid,lidar_valid
0.1350,3,26,1,4.2546,10.0000,5.8369,10.0000,180,3,"Parcel_ATD-HLT-A3-001_Healthcare:-24.79:1.06:-15.55|Human(Clone):-12.91:0.01:-6.02|Human(Clone):-4.17:0.06:-0.01",0.0751,3.9176,0.0526,0.0249,-0.0101,-0.0331,0.0559,0.0438,0.4878,0.3822,-23.9994,-17.1435,0.3865,0.4350,False,False,"Parcel_1","-24.806:1.050:-15.504","P1","D3-Healthcare","ATD-HLT-A3-001","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:8.400:0.050:-4.500|H2:-12.900:0.000:-6.086|H3:-4.200:0.050:0.000|H4:4.200:0.050:-4.500|H5:-8.400:0.050:4.500","H1:0.000:0.000:0.000|H2:0.000:0.000:-0.750|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:20.000:0.050:-8.000|F2:-12.291:0.000:-17.949","F1:0.000:0.000:0.000|F2:0.079:0.000:0.443","8.400:0.050:-4.500","0.000:0.000:0.000","-12.900:0.000:-6.086","0.000:0.000:-0.750","-4.200:0.050:0.000","0.000:0.000:0.000","4.200:0.050:-4.500","0.000:0.000:0.000","-8.400:0.050:4.500","0.000:0.000:0.000","20.000:0.050:-8.000","0.000:0.000:0.000","-12.291:0.000:-17.949","0.079:0.000:0.443",100.000,"Nominal",0.000,1,"NavigateToSource:Forward",True,True,True,True,True,True,"H1:0.135|H2:0.135|H3:0.135|H4:0.135|H5:0.135|F1:0.135|F2:0.135","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:Rack picker: R1 staging:Load / inspect at source:load=False:handoffs=0|H2:D3 receiving inspection:Transport:load=True:handoffs=0|H3:PD station operator:Load / inspect at source:load=False:handoffs=0|H4:Trolley operator: PD2 transfer:Load / inspect at source:load=False:handoffs=0|H5:Maintenance and replenishment:Load / inspect at source:load=False:handoffs=0|F1:Inbound pallet transport in east perimeter lane:Load / inspect at source:load=False:handoffs=0|F2:D3 outbound pallet staging:Transport:load=True:handoffs=0","0.135",True,True
0.2503,3,26,2,4.2403,10.0000,5.8578,9.9844,180,3,"Parcel_ATD-HLT-A3-001_Healthcare:-24.82:1.07:-15.49|Human(Clone):-12.87:-0.01:-6.14|Human(Clone):-4.17:0.08:-0.01",-0.0446,-0.0509,1.0147,-0.0029,0.0254,-0.0120,0.0144,0.0009,0.5773,0.0344,-23.9985,-17.1107,-0.0572,0.3058,False,False,"Parcel_1","-24.806:1.050:-15.504","P1","D3-Healthcare","ATD-HLT-A3-001","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:8.400:0.050:-4.500|H2:-12.900:0.000:-6.172|H3:-4.200:0.050:0.000|H4:4.200:0.050:-4.500|H5:-8.400:0.050:4.500","H1:0.000:0.000:0.000|H2:0.000:0.000:-0.750|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:20.000:0.050:-8.000|F2:-12.282:0.000:-17.898","F1:0.000:0.000:0.000|F2:0.079:0.000:0.443","8.400:0.050:-4.500","0.000:0.000:0.000","-12.900:0.000:-6.172","0.000:0.000:-0.750","-4.200:0.050:0.000","0.000:0.000:0.000","4.200:0.050:-4.500","0.000:0.000:0.000","-8.400:0.050:4.500","0.000:0.000:0.000","20.000:0.050:-8.000","0.000:0.000:0.000","-12.282:0.000:-17.898","0.079:0.000:0.443",99.995,"Nominal",0.000,1,"NavigateToSource:Forward",True,True,True,True,True,True,"H1:0.250|H2:0.250|H3:0.250|H4:0.250|H5:0.250|F1:0.250|F2:0.250","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:Rack picker: R1 staging:Load / inspect at source:load=False:handoffs=0|H2:D3 receiving inspection:Transport:load=True:handoffs=0|H3:PD station operator:Load / inspect at source:load=False:handoffs=0|H4:Trolley operator: PD2 transfer:Load / inspect at source:load=False:handoffs=0|H5:Maintenance and replenishment:Load / inspect at source:load=False:handoffs=0|F1:Inbound pallet transport in east perimeter lane:Load / inspect at source:load=False:handoffs=0|F2:D3 outbound pallet staging:Transport:load=True:handoffs=0","0.250",True,True
0.3611,3,26,3,4.2856,9.9901,5.8544,9.9920,180,3,"Parcel_ATD-HLT-A3-001_Healthcare:-24.77:1.02:-15.53|Human(Clone):-12.93:-0.02:-6.20|Human(Clone):-4.22:0.09:-0.01",-0.0237,0.0840,1.0673,0.0209,0.0041,0.0559,0.0038,0.0162,0.1815,0.7772,-24.0024,-17.0603,-4.3872,0.4794,False,False,"Parcel_1","-24.806:1.050:-15.504","P1","D3-Healthcare","ATD-HLT-A3-001","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:8.400:0.050:-4.500|H2:-12.900:0.000:-6.255|H3:-4.200:0.050:0.000|H4:4.200:0.050:-4.500|H5:-8.400:0.050:4.500","H1:0.000:0.000:0.000|H2:0.000:0.000:-0.750|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:20.000:0.050:-8.000|F2:-12.273:0.000:-17.849","F1:0.000:0.000:0.000|F2:0.079:0.000:0.443","8.400:0.050:-4.500","0.000:0.000:0.000","-12.900:0.000:-6.255","0.000:0.000:-0.750","-4.200:0.050:0.000","0.000:0.000:0.000","4.200:0.050:-4.500","0.000:0.000:0.000","-8.400:0.050:4.500","0.000:0.000:0.000","20.000:0.050:-8.000","0.000:0.000:0.000","-12.273:0.000:-17.849","0.079:0.000:0.443",99.993,"Nominal",0.000,1,"NavigateToSource:Forward",True,True,True,True,True,True,"H1:0.361|H2:0.361|H3:0.361|H4:0.361|H5:0.361|F1:0.361|F2:0.361","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:Rack picker: R1 staging:Load / inspect at source:load=False:handoffs=0|H2:D3 receiving inspection:Transport:load=True:handoffs=0|H3:PD station operator:Load / inspect at source:load=False:handoffs=0|H4:Trolley operator: PD2 transfer:Load / inspect at source:load=False:handoffs=0|H5:Maintenance and replenishment:Load / inspect at source:load=False:handoffs=0|F1:Inbound pallet transport in east perimeter lane:Load / inspect at source:load=False:handoffs=0|F2:D3 outbound pallet staging:Transport:load=True:handoffs=0","0.361",True,True
0.4679,3,26,4,4.3740,9.9944,5.8312,10.0000,180,3,"Parcel_ATD-HLT-A3-001_Healthcare:-24.83:1.06:-15.51|Human(Clone):-12.89:-0.01:-6.37|Human(Clone):-4.18:0.03:-0.02",-0.0497,-0.0200,1.1013,0.0003,0.0153,-0.0109,0.0168,0.0104,0.8042,0.4985,-24.0042,-17.0256,-2.2357,0.6513,False,False,"Parcel_1","-24.806:1.050:-15.504","P1","D3-Healthcare","ATD-HLT-A3-001","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:8.400:0.050:-4.500|H2:-12.900:0.000:-6.336|H3:-4.200:0.050:0.000|H4:4.200:0.050:-4.500|H5:-8.400:0.050:4.500","H1:0.000:0.000:0.000|H2:0.000:0.000:-0.750|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:20.000:0.050:-8.000|F2:-12.265:0.000:-17.802","F1:0.000:0.000:0.000|F2:0.079:0.000:0.443","8.400:0.050:-4.500","0.000:0.000:0.000","-12.900:0.000:-6.336","0.000:0.000:-0.750","-4.200:0.050:0.000","0.000:0.000:0.000","4.200:0.050:-4.500","0.000:0.000:0.000","-8.400:0.050:4.500","0.000:0.000:0.000","20.000:0.050:-8.000","0.000:0.000:0.000","-12.265:0.000:-17.802","0.079:0.000:0.443",99.991,"Nominal",0.000,1,"NavigateToSource:Forward",True,True,True,True,True,True,"H1:0.468|H2:0.468|H3:0.468|H4:0.468|H5:0.468|F1:0.468|F2:0.468","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:Rack picker: R1 staging:Load / inspect at source:load=False:handoffs=0|H2:D3 receiving inspection:Transport:load=True:handoffs=0|H3:PD station operator:Load / inspect at source:load=False:handoffs=0|H4:Trolley operator: PD2 transfer:Load / inspect at source:load=False:handoffs=0|H5:Maintenance and replenishment:Load / inspect at source:load=False:handoffs=0|F1:Inbound pallet transport in east perimeter lane:Load / inspect at source:load=False:handoffs=0|F2:D3 outbound pallet staging:Transport:load=True:handoffs=0","0.468",True,True
0.5829,3,26,5,4.4586,10.0000,5.8327,9.9848,180,3,"Parcel_ATD-HLT-A3-001_Healthcare:-24.81:1.07:-15.54|Human(Clone):-12.88:0.03:-6.39|Human(Clone):-4.20:0.06:-0.02",0.0449,0.0140,0.8046,0.0196,-0.0003,-0.0282,-0.0112,0.0077,-0.4482,0.3083,-24.0025,-16.9955,7.7855,-0.0700,False,False,"Parcel_1","-24.806:1.050:-15.504","P1","D3-Healthcare","ATD-HLT-A3-001","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:8.400:0.050:-4.500|H2:-12.900:0.000:-6.422|H3:-4.200:0.050:0.000|H4:4.200:0.050:-4.500|H5:-8.400:0.050:4.500","H1:0.000:0.000:0.000|H2:0.000:0.000:-0.750|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:20.000:0.050:-8.000|F2:-12.256:0.000:-17.751","F1:0.000:0.000:0.000|F2:0.079:0.000:0.443","8.400:0.050:-4.500","0.000:0.000:0.000","-12.900:0.000:-6.422","0.000:0.000:-0.750","-4.200:0.050:0.000","0.000:0.000:0.000","4.200:0.050:-4.500","0.000:0.000:0.000","-8.400:0.050:4.500","0.000:0.000:0.000","20.000:0.050:-8.000","0.000:0.000:0.000","-12.256:0.000:-17.751","0.079:0.000:0.443",99.989,"Nominal",0.000,1,"NavigateToSource:Forward",True,True,True,True,True,True,"H1:0.583|H2:0.583|H3:0.583|H4:0.583|H5:0.583|F1:0.583|F2:0.583","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:Rack picker: R1 staging:Load / inspect at source:load=False:handoffs=0|H2:D3 receiving inspection:Transport:load=True:handoffs=0|H3:PD station operator:Load / inspect at source:load=False:handoffs=0|H4:Trolley operator: PD2 transfer:Load / inspect at source:load=False:handoffs=0|H5:Maintenance and replenishment:Load / inspect at source:load=False:handoffs=0|F1:Inbound pallet transport in east perimeter lane:Load / inspect at source:load=False:handoffs=0|F2:D3 outbound pallet staging:Transport:load=True:handoffs=0","0.583",True,True
0.6884,3,26,6,4.5063,9.9923,5.8352,10.0000,180,3,"Parcel_ATD-HLT-A3-001_Healthcare:-24.82:1.06:-15.51|Human(Clone):-12.88:-0.03:-6.44|Human(Clone):-4.19:0.05:-0.01",-0.0783,-0.0069,1.0103,-0.0184,0.0425,0.0182,0.0018,0.0231,0.0880,1.1078,-23.9888,-16.9231,13.3822,0.5979,False,False,"Parcel_1","-24.806:1.050:-15.504","P1","D3-Healthcare","ATD-HLT-A3-001","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:8.400:0.050:-4.500|H2:-12.900:0.000:-6.501|H3:-4.200:0.050:0.000|H4:4.200:0.050:-4.500|H5:-8.400:0.050:4.500","H1:0.000:0.000:0.000|H2:0.000:0.000:-0.750|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:20.000:0.050:-8.000|F2:-12.247:0.000:-17.704","F1:0.000:0.000:0.000|F2:0.079:0.000:0.443","8.400:0.050:-4.500","0.000:0.000:0.000","-12.900:0.000:-6.501","0.000:0.000:-0.750","-4.200:0.050:0.000","0.000:0.000:0.000","4.200:0.050:-4.500","0.000:0.000:0.000","-8.400:0.050:4.500","0.000:0.000:0.000","20.000:0.050:-8.000","0.000:0.000:0.000","-12.247:0.000:-17.704","0.079:0.000:0.443",99.987,"Nominal",0.000,1,"NavigateToSource:Forward",True,True,True,True,True,True,"H1:0.688|H2:0.688|H3:0.688|H4:0.688|H5:0.688|F1:0.688|F2:0.688","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:Rack picker: R1 staging:Load / inspect at source:load=False:handoffs=0|H2:D3 receiving inspection:Transport:load=True:handoffs=0|H3:PD station operator:Load / inspect at source:load=False:handoffs=0|H4:Trolley operator: PD2 transfer:Load / inspect at source:load=False:handoffs=0|H5:Maintenance and replenishment:Load / inspect at source:load=False:handoffs=0|F1:Inbound pallet transport in east perimeter lane:Load / inspect at source:load=False:handoffs=0|F2:D3 outbound pallet staging:Transport:load=True:handoffs=0","0.688",True,True
0.8061,3,26,7,4.6479,9.9629,5.8585,9.9789,180,3,"Parcel_ATD-HLT-A3-001_Healthcare:-24.80:1.07:-15.46|Human(Clone):-12.92:-0.02:-6.57|Human(Clone):-4.22:0.05:0.00",-0.0854,-0.0357,1.0395,-0.0155,-0.0037,-0.0172,0.0164,0.0200,0.7697,0.9358,-23.9736,-16.8387,10.6760,0.8527,False,False,"Parcel_1","-24.806:1.050:-15.504","P1","D3-Healthcare","ATD-HLT-A3-001","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:8.400:0.050:-4.500|H2:-12.900:0.000:-6.589|H3:-4.200:0.050:0.000|H4:4.200:0.050:-4.500|H5:-8.400:0.050:4.500","H1:0.000:0.000:0.000|H2:0.000:0.000:-0.750|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:20.000:0.050:-8.000|F2:-12.238:0.000:-17.652","F1:0.000:0.000:0.000|F2:0.079:0.000:0.443","8.400:0.050:-4.500","0.000:0.000:0.000","-12.900:0.000:-6.589","0.000:0.000:-0.750","-4.200:0.050:0.000","0.000:0.000:0.000","4.200:0.050:-4.500","0.000:0.000:0.000","-8.400:0.050:4.500","0.000:0.000:0.000","20.000:0.050:-8.000","0.000:0.000:0.000","-12.238:0.000:-17.652","0.079:0.000:0.443",99.984,"Nominal",0.000,1,"NavigateToSource:Forward",True,True,True,True,True,True,"H1:0.806|H2:0.806|H3:0.806|H4:0.806|H5:0.806|F1:0.806|F2:0.806","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:Rack picker: R1 staging:Load / inspect at source:load=False:handoffs=0|H2:D3 receiving inspection:Transport:load=True:handoffs=0|H3:PD station operator:Load / inspect at source:load=False:handoffs=0|H4:Trolley operator: PD2 transfer:Load / inspect at source:load=False:handoffs=0|H5:Maintenance and replenishment:Load / inspect at source:load=False:handoffs=0|F1:Inbound pallet transport in east perimeter lane:Load / inspect at source:load=False:handoffs=0|F2:D3 outbound pallet staging:Transport:load=True:handoffs=0","0.806",True,True
0.9074,3,26,8,4.7391,10.0000,5.8463,10.0000,180,3,"Parcel_ATD-HLT-A3-001_Healthcare:-24.80:1.07:-15.53|Human(Clone):-12.88:-0.03:-6.63|Human(Clone):-4.17:0.04:0.01",0.0652,-0.0309,0.8537,0.0163,-0.0337,-0.0050,0.0203,0.0202,0.7229,0.7178,-23.9595,-16.7635,11.1544,0.7204,False,False,"Parcel_1","-24.806:1.050:-15.504","P1","D3-Healthcare","ATD-HLT-A3-001","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:8.400:0.050:-4.500|H2:-12.900:0.000:-6.665|H3:-4.200:0.050:0.000|H4:4.200:0.050:-4.500|H5:-8.400:0.050:4.500","H1:0.000:0.000:0.000|H2:0.000:0.000:-0.750|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:20.000:0.050:-8.000|F2:-12.230:0.000:-17.607","F1:0.000:0.000:0.000|F2:0.079:0.000:0.443","8.400:0.050:-4.500","0.000:0.000:0.000","-12.900:0.000:-6.665","0.000:0.000:-0.750","-4.200:0.050:0.000","0.000:0.000:0.000","4.200:0.050:-4.500","0.000:0.000:0.000","-8.400:0.050:4.500","0.000:0.000:0.000","20.000:0.050:-8.000","0.000:0.000:0.000","-12.230:0.000:-17.607","0.079:0.000:0.443",99.982,"Nominal",0.000,1,"NavigateToSource:Forward",True,True,True,True,True,True,"H1:0.907|H2:0.907|H3:0.907|H4:0.907|H5:0.907|F1:0.907|F2:0.907","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:Rack picker: R1 staging:Load / inspect at source:load=False:handoffs=0|H2:D3 receiving inspection:Transport:load=True:handoffs=0|H3:PD station operator:Load / inspect at source:load=False:handoffs=0|H4:Trolley operator: PD2 transfer:Load / inspect at source:load=False:handoffs=0|H5:Maintenance and replenishment:Load / inspect at source:load=False:handoffs=0|F1:Inbound pallet transport in east perimeter lane:Load / inspect at source:load=False:handoffs=0|F2:D3 outbound pallet staging:Transport:load=True:handoffs=0","0.907",True,True
1.0325,3,26,9,4.9311,10.0000,5.8452,9.9937,180,3,"Parcel_ATD-HLT-A3-001_Healthcare:-24.77:1.06:-15.48|Human(Clone):-12.89:-0.01:-6.76|Human(Clone):-4.21:0.08:0.02",0.0485,0.0069,0.8228,-0.0066,0.0021,-0.0327,0.0262,0.0116,0.9008,0.3996,-23.9377,-16.6615,11.9826,0.6502,False,False,"Parcel_1","-24.806:1.050:-15.504","P1","D3-Healthcare","ATD-HLT-A3-001","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:8.400:0.050:-4.500|H2:-12.900:0.000:-6.759|H3:-4.200:0.050:0.000|H4:4.200:0.050:-4.500|H5:-8.400:0.050:4.500","H1:0.000:0.000:0.000|H2:0.000:0.000:-0.750|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:20.000:0.050:-8.000|F2:-12.220:0.000:-17.552","F1:0.000:0.000:0.000|F2:0.079:0.000:0.443","8.400:0.050:-4.500","0.000:0.000:0.000","-12.900:0.000:-6.759","0.000:0.000:-0.750","-4.200:0.050:0.000","0.000:0.000:0.000","4.200:0.050:-4.500","0.000:0.000:0.000","-8.400:0.050:4.500","0.000:0.000:0.000","20.000:0.050:-8.000","0.000:0.000:0.000","-12.220:0.000:-17.552","0.079:0.000:0.443",99.980,"Nominal",0.000,1,"NavigateToSource:Forward",True,True,True,True,True,True,"H1:1.032|H2:1.032|H3:1.032|H4:1.032|H5:1.032|F1:1.032|F2:1.032","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:Rack picker: R1 staging:Load / inspect at source:load=False:handoffs=0|H2:D3 receiving inspection:Transport:load=True:handoffs=0|H3:PD station operator:Load / inspect at source:load=False:handoffs=0|H4:Trolley operator: PD2 transfer:Load / inspect at source:load=False:handoffs=0|H5:Maintenance and replenishment:Load / inspect at source:load=False:handoffs=0|F1:Inbound pallet transport in east perimeter lane:Load / inspect at source:load=False:handoffs=0|F2:D3 outbound pallet staging:Transport:load=True:handoffs=0","1.032",True,True
1.1453,3,26,10,5.0710,10.0000,5.8197,9.9814,180,3,"Parcel_ATD-HLT-A3-001_Healthcare:-24.80:1.07:-15.48|Human(Clone):-12.90:-0.01:-6.85|Human(Clone):-4.18:0.04:0.02",0.0212,0.0848,0.9020,0.0364,-0.0096,0.0098,0.0490,0.0203,1.9104,0.7903,-23.9144,-16.5328,5.0353,1.3504,False,False,"Parcel_1","-24.806:1.050:-15.504","P1","D3-Healthcare","ATD-HLT-A3-001","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:8.400:0.050:-4.500|H2:-12.900:0.000:-6.844|H3:-4.200:0.050:0.000|H4:4.200:0.050:-4.500|H5:-8.400:0.050:4.500","H1:0.000:0.000:0.000|H2:0.000:0.000:-0.750|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:20.000:0.050:-8.000|F2:-12.211:0.000:-17.502","F1:0.000:0.000:0.000|F2:0.079:0.000:0.443","8.400:0.050:-4.500","0.000:0.000:0.000","-12.900:0.000:-6.844","0.000:0.000:-0.750","-4.200:0.050:0.000","0.000:0.000:0.000","4.200:0.050:-4.500","0.000:0.000:0.000","-8.400:0.050:4.500","0.000:0.000:0.000","20.000:0.050:-8.000","0.000:0.000:0.000","-12.211:0.000:-17.502","0.079:0.000:0.443",99.978,"Nominal",0.000,1,"NavigateToSource:Forward",True,True,True,True,True,True,"H1:1.145|H2:1.145|H3:1.145|H4:1.145|H5:1.145|F1:1.145|F2:1.145","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:Rack picker: R1 staging:Load / inspect at source:load=False:handoffs=0|H2:D3 receiving inspection:Transport:load=True:handoffs=0|H3:PD station operator:Load / inspect at source:load=False:handoffs=0|H4:Trolley operator: PD2 transfer:Load / inspect at source:load=False:handoffs=0|H5:Maintenance and replenishment:Load / inspect at source:load=False:handoffs=0|F1:Inbound pallet transport in east perimeter lane:Load / inspect at source:load=False:handoffs=0|F2:D3 outbound pallet staging:Transport:load=True:handoffs=0","1.145",True,True
