timestamp,scenario_id,episode_id,step_id,lidar_min_distance,lidar_front_distance,lidar_left_distance,lidar_right_distance,lidar_measurement_count,camera_detection_count,camera_detected_objects,ax,ay,az,gx,gy,gz,left_wheel_distance,right_wheel_distance,left_wheel_velocity,right_wheel_velocity,estimated_x,estimated_y,estimated_yaw,estimated_velocity,missing_sensor_flag,sensor_dropout_flag,parcel_id,parcel_position,source_id,destination_id,barcode_id,parcel_category,destination_rack_id,destination_slot_id,parcel_mass,empty_slot_count,carrying_status,grasp_status,rack_available,PD1_available,PD2_available,PD3_available,human_positions,human_velocities,forklift_positions,forklift_velocities,h1_position,h1_velocity,h2_position,h2_velocity,h3_position,h3_velocity,h4_position,h4_velocity,h5_position,h5_velocity,f1_position,f1_velocity,f2_position,f2_velocity,battery_level,sensor_status,communication_delay,task_priority,current_task_stage
0.1028,3,3,1,1.8825,10.0000,10.0000,9.9949,180,9,"Human(Clone):8.40:-0.01:10.03|Human(Clone):10.54:-0.01:13.49|Parcel staging shelf:-23.06:0.41:15.01|Parcel staging shelf:-11.36:0.45:13.49|Parcel staging shelf:13.21:0.40:13.49|Forklift(Clone):-10.51:0.01:13.52|Parcel_ATD-HLT-0003_Healthcare:-23.06:1.04:15.01|Human(Clone):-23.98:0.04:14.98|Human(Clone):4.22:0.03:13.48",-23.0226,-32.5261,2.0871,0.0030,-1.5828,0.0083,0.0122,0.0301,0.5405,1.3294,-27.2527,14.1128,-1.8695,0.9350,False,False,"Parcel_1","-23.050:1.050:15.000","P3","D3-Healthcare","ATD-HLT-0003","Healthcare","Rack_0_0","Rack_0_0-S01",3.000,3,False,False,True,True,True,False,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-13.421|H3:-23.966:0.000:14.929|H4:4.200:0.000:13.421|H5:8.400:0.000:9.921","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:0.342:0.000:-0.723|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:-7.872","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-13.421","0.000:0.000:0.800","-23.966:0.000:14.929","0.342:0.000:-0.723","4.200:0.000:13.421","0.000:0.000:-0.800","8.400:0.000:9.921","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:-7.872","0.000:0.000:1.300",99.998,"Nominal",0.000,1,"NavigateToSource:Forward"
0.2060,3,3,2,1.7412,5.6641,10.0000,6.0609,180,6,"Human(Clone):8.43:0.01:9.86|Human(Clone):10.48:-0.02:13.52|Parcel staging shelf:-11.38:0.43:13.48|Parcel staging shelf:13.22:0.43:13.48|Forklift(Clone):-10.51:-0.02:13.50|Human(Clone):4.21:0.01:13.37",-7.7832,0.0074,0.6606,-0.0113,-1.5695,0.0061,0.1047,0.0589,4.4059,2.4808,-27.2722,14.3103,-10.6776,3.4433,False,False,"Parcel_1","-23.050:1.050:15.000","P3","D3-Healthcare","ATD-HLT-0003","Healthcare","Rack_0_0","Rack_0_0-S01",3.000,3,False,False,True,True,True,False,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-13.339|H3:-23.931:0.000:14.854|H4:4.200:0.000:13.339|H5:8.400:0.000:9.839","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:0.342:0.000:-0.723|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:-7.738","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-13.339","0.000:0.000:0.800","-23.931:0.000:14.854","0.342:0.000:-0.723","4.200:0.000:13.339","0.000:0.000:-0.800","8.400:0.000:9.839","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:-7.738","0.000:0.000:1.300",99.996,"Nominal",0.000,1,"NavigateToSource:Forward"
0.3077,3,3,3,1.5994,2.9197,5.7838,2.8569,180,5,"Human(Clone):8.39:-0.02:9.76|Human(Clone):10.52:-0.02:13.52|Parcel staging shelf:-11.34:0.40:13.53|Forklift(Clone):-10.49:-0.02:13.51|Human(Clone):4.17:0.03:13.29",-0.0200,0.0570,0.0042,-0.0334,-1.5491,0.0453,0.0179,0.0557,0.7883,2.4476,-27.3115,14.3880,-21.6548,1.6180,False,False,"Parcel_1","-23.050:1.050:15.000","P3","D3-Healthcare","ATD-HLT-0003","Healthcare","Rack_0_0","Rack_0_0-S01",3.000,3,False,False,True,True,True,False,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-13.257|H3:-23.896:0.000:14.781|H4:4.200:0.000:13.257|H5:8.400:0.000:9.757","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:0.342:0.000:-0.723|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:-7.606","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-13.257","0.000:0.000:0.800","-23.896:0.000:14.781","0.342:0.000:-0.723","4.200:0.000:13.257","0.000:0.000:-0.800","8.400:0.000:9.757","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:-7.606","0.000:0.000:1.300",99.994,"Nominal",0.000,1,"NavigateToSource:Forward"
0.4094,3,3,4,1.4863,1.7240,6.0759,2.4917,180,3,"Parcel staging shelf:-11.31:0.43:13.52|Forklift(Clone):-10.50:0.04:13.48|Human(Clone):4.21:0.01:13.14",-0.0522,-0.0676,-0.0125,0.0262,-1.5687,0.0155,-0.0290,0.0732,-1.3312,3.3637,-27.3687,14.4717,-34.6268,1.0162,False,False,"Parcel_1","-23.050:1.050:15.000","P3","D3-Healthcare","ATD-HLT-0003","Healthcare","Rack_0_0","Rack_0_0-S01",3.000,3,False,False,True,True,True,False,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-13.176|H3:-23.861:0.000:14.707|H4:4.200:0.000:13.176|H5:8.400:0.000:9.676","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:0.342:0.000:-0.723|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:-7.474","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-13.176","0.000:0.000:0.800","-23.861:0.000:14.707","0.342:0.000:-0.723","4.200:0.000:13.176","0.000:0.000:-0.800","8.400:0.000:9.676","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:-7.474","0.000:0.000:1.300",99.992,"Nominal",0.000,1,"NavigateToSource:Forward"
0.5130,3,3,5,1.3991,1.5977,6.5962,3.0604,180,3,"Parcel staging shelf:-11.39:0.40:13.50|Forklift(Clone):-10.54:-0.02:13.50|Human(Clone):4.21:0.00:13.09",-0.0794,-0.0552,-0.0113,0.0255,-1.5591,0.0299,0.0231,0.0277,1.1002,1.3197,-27.4234,14.5371,-37.4635,1.2100,False,False,"Parcel_1","-23.050:1.050:15.000","P3","D3-Healthcare","ATD-HLT-0003","Healthcare","Rack_0_0","Rack_0_0-S01",3.000,3,False,False,True,True,True,False,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-13.093|H3:-23.826:0.000:14.632|H4:4.200:0.000:13.093|H5:8.400:0.000:9.593","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:0.342:0.000:-0.723|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:-7.339","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-13.093","0.000:0.000:0.800","-23.826:0.000:14.632","0.342:0.000:-0.723","4.200:0.000:13.093","0.000:0.000:-0.800","8.400:0.000:9.593","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:-7.339","0.000:0.000:1.300",99.990,"Nominal",0.000,1,"NavigateToSource:Forward"
0.6135,3,3,6,1.3377,1.9357,2.3196,3.9311,180,2,"Parcel staging shelf:-11.32:0.45:13.51|Forklift(Clone):-10.52:-0.04:13.50",-0.0970,0.0272,-0.0653,-0.0212,-1.4032,-0.0440,0.0071,0.0269,0.3367,1.2818,-27.5906,14.6630,-51.0987,0.8093,False,False,"Parcel_1","-23.050:1.050:15.000","P3","D3-Healthcare","ATD-HLT-0003","Healthcare","Rack_0_0","Rack_0_0-S01",3.000,3,False,False,True,True,True,False,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-13.013|H3:-23.791:0.000:14.560|H4:4.200:0.000:13.013|H5:8.400:0.000:9.513","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:0.342:0.000:-0.723|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:-7.208","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-13.013","0.000:0.000:0.800","-23.791:0.000:14.560","0.342:0.000:-0.723","4.200:0.000:13.013","0.000:0.000:-0.800","8.400:0.000:9.513","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:-7.208","0.000:0.000:1.300",99.988,"Nominal",0.000,1,"NavigateToSource:Forward"
0.7176,3,3,7,1.2851,5.4142,2.0632,5.0923,180,2,"Parcel staging shelf:-11.37:0.39:13.48|Forklift(Clone):-10.54:0.00:13.51",0.1012,0.0259,0.0801,-0.0157,-1.0870,-0.0156,0.0500,-0.0148,2.4878,-0.7369,-27.6845,14.7918,-31.6261,0.8754,False,False,"Parcel_1","-23.050:1.050:15.000","P3","D3-Healthcare","ATD-HLT-0003","Healthcare","Rack_0_0","Rack_0_0-S01",3.000,3,False,False,True,True,True,False,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-12.930|H3:-23.756:0.000:14.484|H4:4.200:0.000:12.930|H5:8.400:0.000:9.430","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:0.342:0.000:-0.723|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:-7.073","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-12.930","0.000:0.000:0.800","-23.756:0.000:14.484","0.342:0.000:-0.723","4.200:0.000:12.930","0.000:0.000:-0.800","8.400:0.000:9.430","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:-7.073","0.000:0.000:1.300",99.986,"Nominal",0.000,1,"NavigateToSource:Forward"
0.8188,3,3,8,1.2481,4.8545,1.9055,6.5759,180,3,"Parcel staging shelf:-23.07:0.38:-15.01|Parcel staging shelf:-11.35:0.40:13.51|Forklift(Clone):-10.49:0.01:13.48",-0.0565,0.0421,0.0010,-0.0350,-0.8128,-0.0138,-0.0770,0.0603,-3.7215,2.9113,-27.7490,14.9530,6.4023,-0.4051,False,False,"Parcel_1","-23.050:1.050:15.000","P3","D3-Healthcare","ATD-HLT-0003","Healthcare","Rack_0_0","Rack_0_0-S01",3.000,3,False,False,True,True,True,False,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-12.849|H3:-23.721:0.000:14.411|H4:4.200:0.000:12.849|H5:8.400:0.000:9.349","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:0.342:0.000:-0.723|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:-6.941","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-12.849","0.000:0.000:0.800","-23.721:0.000:14.411","0.342:0.000:-0.723","4.200:0.000:12.849","0.000:0.000:-0.800","8.400:0.000:9.349","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:-6.941","0.000:0.000:1.300",99.984,"Nominal",0.000,1,"NavigateToSource:Forward"
0.9222,3,3,9,1.2474,4.5314,1.8268,9.9925,180,3,"Parcel staging shelf:-23.06:0.38:-14.99|Parcel staging shelf:-11.39:0.43:13.52|Forklift(Clone):-10.51:-0.04:13.52",0.0424,-0.0337,0.0188,0.0102,-0.6207,-0.0022,0.0955,0.0670,4.1458,2.9096,-27.6464,15.2586,19.6912,3.5277,False,False,"Parcel_1","-23.050:1.050:15.000","P3","D3-Healthcare","ATD-HLT-0003","Healthcare","Rack_0_0","Rack_0_0-S01",3.000,3,False,False,True,True,True,False,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-12.766|H3:-23.686:0.000:14.337|H4:4.200:0.000:12.766|H5:8.400:0.000:9.266","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:0.342:0.000:-0.723|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:-6.807","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-12.766","0.000:0.000:0.800","-23.686:0.000:14.337","0.342:0.000:-0.723","4.200:0.000:12.766","0.000:0.000:-0.800","8.400:0.000:9.266","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:-6.807","0.000:0.000:1.300",99.982,"Nominal",0.000,1,"NavigateToSource:Forward"
1.0230,3,3,10,1.2656,4.2587,1.8065,10.0000,180,3,"Parcel staging shelf:-23.08:0.40:-14.98|Parcel staging shelf:-11.36:0.45:13.53|Forklift(Clone):-10.51:0.05:13.51",-0.1531,-0.0765,0.0040,0.0590,-0.5195,-0.0388,0.0929,0.0945,4.1004,4.1706,-27.5941,15.4972,11.5095,4.1355,False,False,"Parcel_1","-23.050:1.050:15.000","P3","D3-Healthcare","ATD-HLT-0003","Healthcare","Rack_0_0","Rack_0_0-S01",3.000,3,False,False,True,True,True,False,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-12.685|H3:-23.651:0.000:14.264|H4:4.200:0.000:12.685|H5:8.400:0.000:9.185","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:0.342:0.000:-0.723|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:-6.676","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-12.685","0.000:0.000:0.800","-23.651:0.000:14.264","0.342:0.000:-0.723","4.200:0.000:12.685","0.000:0.000:-0.800","8.400:0.000:9.185","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:-6.676","0.000:0.000:1.300",99.980,"Nominal",0.000,1,"NavigateToSource:Forward"
