timestamp,scenario_id,episode_id,step_id,robot_x,robot_y,robot_z,robot_yaw,robot_linear_velocity,robot_angular_velocity,goal_x,goal_y,goal_z,distance_to_goal,number_of_dynamic_objects,obstacle_positions,obstacle_velocities,human_positions,human_velocities,forklift_positions,forklift_velocities,collision,goal_reached,navigation_status,warehouse_length,warehouse_width,aisle_width,scenario_type,station_availability,actor_work_states
0.1350,3,26,1,-24.0000,0.0500,-17.2000,0.0000,0.0000,0.0000,-24.0000,0.0000,-15.0000,2.2006,7,"","","8.400:0.050:-4.500|-12.900:0.000:-6.086|-4.200:0.050:0.000|4.200:0.050:-4.500|-8.400:0.050:4.500","0.000:0.000:0.000|0.000:0.000:-0.750|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000","20.000:0.050:-8.000|-12.291:0.000:-17.949","0.000:0.000:0.000|0.079:0.000:0.443",False,False,Idle,60.00,40.00,3.00,ForkliftInteraction,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:Rack picker: R1 staging:Load / inspect at source:load=False:handoffs=0|H2:D3 receiving inspection:Transport:load=True:handoffs=0|H3:PD station operator:Load / inspect at source:load=False:handoffs=0|H4:Trolley operator: PD2 transfer:Load / inspect at source:load=False:handoffs=0|H5:Maintenance and replenishment:Load / inspect at source:load=False:handoffs=0|F1:Inbound pallet transport in east perimeter lane:Load / inspect at source:load=False:handoffs=0|F2:D3 outbound pallet staging:Transport:load=True:handoffs=0"
0.2503,3,26,2,-24.0000,0.0500,-17.1819,0.0000,0.2198,0.0000,-24.0000,0.0000,-15.0000,2.1825,7,"","","8.400:0.050:-4.500|-12.900:0.000:-6.172|-4.200:0.050:0.000|4.200:0.050:-4.500|-8.400:0.050:4.500","0.000:0.000:0.000|0.000:0.000:-0.750|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000","20.000:0.050:-8.000|-12.282:0.000:-17.898","0.000:0.000:0.000|0.079:0.000:0.443",False,False,Moving,60.00,40.00,3.00,ForkliftInteraction,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:Rack picker: R1 staging:Load / inspect at source:load=False:handoffs=0|H2:D3 receiving inspection:Transport:load=True:handoffs=0|H3:PD station operator:Load / inspect at source:load=False:handoffs=0|H4:Trolley operator: PD2 transfer:Load / inspect at source:load=False:handoffs=0|H5:Maintenance and replenishment:Load / inspect at source:load=False:handoffs=0|F1:Inbound pallet transport in east perimeter lane:Load / inspect at source:load=False:handoffs=0|F2:D3 outbound pallet staging:Transport:load=True:handoffs=0"
0.3611,3,26,3,-24.0000,0.0500,-17.1515,0.0000,0.3289,0.0000,-24.0000,0.0000,-15.0000,2.1521,7,"","","8.400:0.050:-4.500|-12.900:0.000:-6.255|-4.200:0.050:0.000|4.200:0.050:-4.500|-8.400:0.050:4.500","0.000:0.000:0.000|0.000:0.000:-0.750|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000","20.000:0.050:-8.000|-12.273:0.000:-17.849","0.000:0.000:0.000|0.079:0.000:0.443",False,False,Moving,60.00,40.00,3.00,ForkliftInteraction,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:Rack picker: R1 staging:Load / inspect at source:load=False:handoffs=0|H2:D3 receiving inspection:Transport:load=True:handoffs=0|H3:PD station operator:Load / inspect at source:load=False:handoffs=0|H4:Trolley operator: PD2 transfer:Load / inspect at source:load=False:handoffs=0|H5:Maintenance and replenishment:Load / inspect at source:load=False:handoffs=0|F1:Inbound pallet transport in east perimeter lane:Load / inspect at source:load=False:handoffs=0|F2:D3 outbound pallet staging:Transport:load=True:handoffs=0"
0.4679,3,26,4,-24.0000,0.0500,-17.1106,0.0000,0.4444,0.0000,-24.0000,0.0000,-15.0000,2.1112,7,"","","8.400:0.050:-4.500|-12.900:0.000:-6.336|-4.200:0.050:0.000|4.200:0.050:-4.500|-8.400:0.050:4.500","0.000:0.000:0.000|0.000:0.000:-0.750|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000","20.000:0.050:-8.000|-12.265:0.000:-17.802","0.000:0.000:0.000|0.079:0.000:0.443",False,False,Moving,60.00,40.00,3.00,ForkliftInteraction,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:Rack picker: R1 staging:Load / inspect at source:load=False:handoffs=0|H2:D3 receiving inspection:Transport:load=True:handoffs=0|H3:PD station operator:Load / inspect at source:load=False:handoffs=0|H4:Trolley operator: PD2 transfer:Load / inspect at source:load=False:handoffs=0|H5:Maintenance and replenishment:Load / inspect at source:load=False:handoffs=0|F1:Inbound pallet transport in east perimeter lane:Load / inspect at source:load=False:handoffs=0|F2:D3 outbound pallet staging:Transport:load=True:handoffs=0"
0.5829,3,26,5,-24.0000,0.0500,-17.0539,0.0000,0.5369,0.0000,-24.0000,0.0000,-15.0000,2.0545,7,"","","8.400:0.050:-4.500|-12.900:0.000:-6.422|-4.200:0.050:0.000|4.200:0.050:-4.500|-8.400:0.050:4.500","0.000:0.000:0.000|0.000:0.000:-0.750|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000","20.000:0.050:-8.000|-12.256:0.000:-17.751","0.000:0.000:0.000|0.079:0.000:0.443",False,False,Moving,60.00,40.00,3.00,ForkliftInteraction,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:Rack picker: R1 staging:Load / inspect at source:load=False:handoffs=0|H2:D3 receiving inspection:Transport:load=True:handoffs=0|H3:PD station operator:Load / inspect at source:load=False:handoffs=0|H4:Trolley operator: PD2 transfer:Load / inspect at source:load=False:handoffs=0|H5:Maintenance and replenishment:Load / inspect at source:load=False:handoffs=0|F1:Inbound pallet transport in east perimeter lane:Load / inspect at source:load=False:handoffs=0|F2:D3 outbound pallet staging:Transport:load=True:handoffs=0"
0.6884,3,26,6,-24.0000,0.0500,-16.9901,0.0000,0.6684,0.0000,-24.0000,0.0000,-15.0000,1.9907,7,"","","8.400:0.050:-4.500|-12.900:0.000:-6.501|-4.200:0.050:0.000|4.200:0.050:-4.500|-8.400:0.050:4.500","0.000:0.000:0.000|0.000:0.000:-0.750|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000","20.000:0.050:-8.000|-12.247:0.000:-17.704","0.000:0.000:0.000|0.079:0.000:0.443",False,False,Moving,60.00,40.00,3.00,ForkliftInteraction,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:Rack picker: R1 staging:Load / inspect at source:load=False:handoffs=0|H2:D3 receiving inspection:Transport:load=True:handoffs=0|H3:PD station operator:Load / inspect at source:load=False:handoffs=0|H4:Trolley operator: PD2 transfer:Load / inspect at source:load=False:handoffs=0|H5:Maintenance and replenishment:Load / inspect at source:load=False:handoffs=0|F1:Inbound pallet transport in east perimeter lane:Load / inspect at source:load=False:handoffs=0|F2:D3 outbound pallet staging:Transport:load=True:handoffs=0"
0.8061,3,26,7,-24.0000,0.0500,-16.9059,0.0000,0.8120,0.0000,-24.0000,0.0000,-15.0000,1.9066,7,"","","8.400:0.050:-4.500|-12.900:0.000:-6.589|-4.200:0.050:0.000|4.200:0.050:-4.500|-8.400:0.050:4.500","0.000:0.000:0.000|0.000:0.000:-0.750|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000","20.000:0.050:-8.000|-12.238:0.000:-17.652","0.000:0.000:0.000|0.079:0.000:0.443",False,False,Moving,60.00,40.00,3.00,ForkliftInteraction,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:Rack picker: R1 staging:Load / inspect at source:load=False:handoffs=0|H2:D3 receiving inspection:Transport:load=True:handoffs=0|H3:PD station operator:Load / inspect at source:load=False:handoffs=0|H4:Trolley operator: PD2 transfer:Load / inspect at source:load=False:handoffs=0|H5:Maintenance and replenishment:Load / inspect at source:load=False:handoffs=0|F1:Inbound pallet transport in east perimeter lane:Load / inspect at source:load=False:handoffs=0|F2:D3 outbound pallet staging:Transport:load=True:handoffs=0"
0.9074,3,26,8,-24.0000,0.0500,-16.8225,0.0000,1.0427,0.0000,-24.0000,0.0000,-15.0000,1.8232,7,"","","8.400:0.050:-4.500|-12.900:0.000:-6.665|-4.200:0.050:0.000|4.200:0.050:-4.500|-8.400:0.050:4.500","0.000:0.000:0.000|0.000:0.000:-0.750|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000","20.000:0.050:-8.000|-12.230:0.000:-17.607","0.000:0.000:0.000|0.079:0.000:0.443",False,False,Moving,60.00,40.00,3.00,ForkliftInteraction,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:Rack picker: R1 staging:Load / inspect at source:load=False:handoffs=0|H2:D3 receiving inspection:Transport:load=True:handoffs=0|H3:PD station operator:Load / inspect at source:load=False:handoffs=0|H4:Trolley operator: PD2 transfer:Load / inspect at source:load=False:handoffs=0|H5:Maintenance and replenishment:Load / inspect at source:load=False:handoffs=0|F1:Inbound pallet transport in east perimeter lane:Load / inspect at source:load=False:handoffs=0|F2:D3 outbound pallet staging:Transport:load=True:handoffs=0"
1.0325,3,26,9,-24.0000,0.0500,-16.7053,0.0000,0.0000,0.0000,-24.0000,0.0000,-15.0000,1.7061,7,"","","8.400:0.050:-4.500|-12.900:0.000:-6.759|-4.200:0.050:0.000|4.200:0.050:-4.500|-8.400:0.050:4.500","0.000:0.000:0.000|0.000:0.000:-0.750|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000","20.000:0.050:-8.000|-12.220:0.000:-17.552","0.000:0.000:0.000|0.079:0.000:0.443",False,False,Moving,60.00,40.00,3.00,ForkliftInteraction,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:Rack picker: R1 staging:Load / inspect at source:load=False:handoffs=0|H2:D3 receiving inspection:Transport:load=True:handoffs=0|H3:PD station operator:Load / inspect at source:load=False:handoffs=0|H4:Trolley operator: PD2 transfer:Load / inspect at source:load=False:handoffs=0|H5:Maintenance and replenishment:Load / inspect at source:load=False:handoffs=0|F1:Inbound pallet transport in east perimeter lane:Load / inspect at source:load=False:handoffs=0|F2:D3 outbound pallet staging:Transport:load=True:handoffs=0"
1.1453,3,26,10,-24.0000,0.0500,-16.5860,0.0000,1.1183,0.0000,-24.0000,0.0000,-15.0000,1.5868,7,"","","8.400:0.050:-4.500|-12.900:0.000:-6.844|-4.200:0.050:0.000|4.200:0.050:-4.500|-8.400:0.050:4.500","0.000:0.000:0.000|0.000:0.000:-0.750|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.000","20.000:0.050:-8.000|-12.211:0.000:-17.502","0.000:0.000:0.000|0.079:0.000:0.443",False,False,Moving,60.00,40.00,3.00,ForkliftInteraction,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:Rack picker: R1 staging:Load / inspect at source:load=False:handoffs=0|H2:D3 receiving inspection:Transport:load=True:handoffs=0|H3:PD station operator:Load / inspect at source:load=False:handoffs=0|H4:Trolley operator: PD2 transfer:Load / inspect at source:load=False:handoffs=0|H5:Maintenance and replenishment:Load / inspect at source:load=False:handoffs=0|F1:Inbound pallet transport in east perimeter lane:Load / inspect at source:load=False:handoffs=0|F2:D3 outbound pallet staging:Transport:load=True:handoffs=0"
