timestamp,scenario_id,episode_id,step_id,lidar_min_distance,lidar_front_distance,lidar_left_distance,lidar_right_distance,lidar_measurement_count,camera_detection_count,camera_detected_objects,ax,ay,az,gx,gy,gz,left_wheel_distance,right_wheel_distance,left_wheel_velocity,right_wheel_velocity,estimated_x,estimated_y,estimated_yaw,estimated_velocity,missing_sensor_flag,sensor_dropout_flag,parcel_id,parcel_position,source_id,destination_id,barcode_id,parcel_category,destination_rack_id,destination_slot_id,parcel_mass,empty_slot_count,carrying_status,grasp_status,rack_available,PD1_available,PD2_available,PD3_available,human_positions,human_velocities,forklift_positions,forklift_velocities,h1_position,h1_velocity,h2_position,h2_velocity,h3_position,h3_velocity,h4_position,h4_velocity,h5_position,h5_velocity,f1_position,f1_velocity,f2_position,f2_velocity,battery_level,sensor_status,communication_delay,task_priority,current_task_stage,P1_available,P2_available,P3_available,D1_available,D2_available,D3_available,actor_sample_timestamps,actor_message_ages,actor_link_validity,actor_work_states,station_sample_timestamp,camera_valid,lidar_valid
0.1348,13,21,1,3.7148,10.0000,5.8505,9.9831,180,8,"Human(Clone):-23.02:0.04:-12.03|Parcel_ATD-T3-001_Apparel:-24.80:1.09:-15.53|Human(Clone):-20.20:0.03:-7.98|Human(Clone):-21.57:0.03:-10.01|Human(Clone):-22.30:0.02:-10.98|Forklift(Clone):-19.81:0.06:-13.48|Human(Clone):-20.93:0.06:-8.97|Forklift(Clone):-18.77:0.04:-6.04",0.0309,4.8971,0.0447,-0.0136,0.0332,-0.0267,0.0549,0.0538,0.5428,0.5318,-24.0049,-16.5444,-5.0541,0.5373,False,False,"Parcel_1","-24.806:1.050:-15.504","P1","D2-Apparel","ATD-T3-001","Apparel","Rack_5_3","Rack_5_3-S01",3.000,3,False,False,True,True,True,True,"H1:-23.000:0.050:-12.000|H2:-22.300:0.050:-11.000|H3:-21.600:0.050:-10.000|H4:-20.900:0.050:-9.000|H5:-20.200:0.050:-8.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-19.800:0.050:-13.500|F2:-18.800:0.050:-6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-23.000:0.050:-12.000","0.000:0.000:0.000","-22.300:0.050:-11.000","0.000:0.000:0.000","-21.600:0.050:-10.000","0.000:0.000:0.000","-20.900:0.050:-9.000","0.000:0.000:0.000","-20.200:0.050:-8.000","0.000:0.000:0.000","-19.800:0.050:-13.500","0.000:0.000:0.000","-18.800:0.050:-6.000","0.000:0.000:0.000",99.999,"Nominal",0.000,1,"NavigateToSource:Forward",True,True,True,True,True,True,"H1:0.135|H2:0.135|H3:0.135|H4:0.135|H5:0.135|F1:0.135|F2:0.135","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","0.135",True,True
0.2420,13,21,2,3.7224,9.9649,5.8799,10.0000,180,8,"Human(Clone):-23.04:0.06:-11.98|Parcel_ATD-T3-001_Apparel:-24.77:1.08:-15.50|Human(Clone):-20.24:0.03:-7.98|Human(Clone):-21.58:0.07:-9.96|Human(Clone):-22.28:0.04:-10.97|Forklift(Clone):-19.78:0.05:-13.46|Human(Clone):-20.87:0.02:-9.00|Forklift(Clone):-18.77:0.06:-5.97",-0.0102,-0.0757,1.4112,0.0042,-0.0521,-0.0040,0.0074,0.0173,0.2458,0.5708,-24.0051,-16.5325,-2.6141,0.4083,False,False,"Parcel_1","-24.806:1.050:-15.504","P1","D2-Apparel","ATD-T3-001","Apparel","Rack_5_3","Rack_5_3-S01",3.000,3,False,False,True,True,True,True,"H1:-23.000:0.050:-12.000|H2:-22.300:0.050:-11.000|H3:-21.600:0.050:-10.000|H4:-20.900:0.050:-9.000|H5:-20.200:0.050:-8.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-19.800:0.050:-13.500|F2:-18.800:0.050:-6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-23.000:0.050:-12.000","0.000:0.000:0.000","-22.300:0.050:-11.000","0.000:0.000:0.000","-21.600:0.050:-10.000","0.000:0.000:0.000","-20.900:0.050:-9.000","0.000:0.000:0.000","-20.200:0.050:-8.000","0.000:0.000:0.000","-19.800:0.050:-13.500","0.000:0.000:0.000","-18.800:0.050:-6.000","0.000:0.000:0.000",99.996,"Nominal",0.000,1,"NavigateToSource:Forward",True,True,True,True,True,True,"H1:0.242|H2:0.242|H3:0.242|H4:0.242|H5:0.242|F1:0.242|F2:0.242","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","0.242",True,True
0.3526,13,21,3,3.6996,10.0000,5.8887,10.0000,180,8,"Human(Clone):-23.01:0.03:-12.02|Parcel_ATD-T3-001_Apparel:-24.79:1.09:-15.49|Human(Clone):-20.22:0.04:-7.96|Human(Clone):-21.62:0.08:-9.97|Human(Clone):-22.31:0.04:-10.96|Forklift(Clone):-19.81:0.05:-13.48|Human(Clone):-20.89:0.05:-8.99|Forklift(Clone):-18.81:0.01:-5.98",-0.0190,-0.0538,0.9200,0.0163,-0.0054,-0.0149,0.0075,-0.0022,0.2585,-0.0753,-24.0074,-16.5007,-5.8251,0.0916,False,False,"Parcel_1","-24.806:1.050:-15.504","P1","D2-Apparel","ATD-T3-001","Apparel","Rack_5_3","Rack_5_3-S01",3.000,3,False,False,True,True,True,True,"H1:-23.000:0.050:-12.000|H2:-22.300:0.050:-11.000|H3:-21.600:0.050:-10.000|H4:-20.900:0.050:-9.000|H5:-20.200:0.050:-8.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-19.800:0.050:-13.500|F2:-18.800:0.050:-6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-23.000:0.050:-12.000","0.000:0.000:0.000","-22.300:0.050:-11.000","0.000:0.000:0.000","-21.600:0.050:-10.000","0.000:0.000:0.000","-20.900:0.050:-9.000","0.000:0.000:0.000","-20.200:0.050:-8.000","0.000:0.000:0.000","-19.800:0.050:-13.500","0.000:0.000:0.000","-18.800:0.050:-6.000","0.000:0.000:0.000",99.994,"Nominal",0.000,1,"NavigateToSource:Forward",True,True,True,True,True,True,"H1:0.353|H2:0.353|H3:0.353|H4:0.353|H5:0.353|F1:0.353|F2:0.353","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","0.353",True,True
0.4674,13,21,4,3.7208,10.0000,5.8371,9.9558,180,8,"Human(Clone):-23.00:0.03:-11.99|Parcel_ATD-T3-001_Apparel:-24.80:1.03:-15.46|Human(Clone):-20.19:0.05:-8.01|Human(Clone):-21.62:0.05:-9.96|Human(Clone):-22.29:0.07:-11.04|Forklift(Clone):-19.83:0.09:-13.50|Human(Clone):-20.92:0.04:-9.01|Forklift(Clone):-18.81:0.03:-6.00",-0.0356,0.0014,0.9885,-0.0133,0.0244,-0.0381,0.0132,0.0110,0.4419,0.3684,-24.0125,-16.4488,-4.6427,0.4052,False,False,"Parcel_1","-24.806:1.050:-15.504","P1","D2-Apparel","ATD-T3-001","Apparel","Rack_5_3","Rack_5_3-S01",3.000,3,False,False,True,True,True,True,"H1:-23.000:0.050:-12.000|H2:-22.300:0.050:-11.000|H3:-21.600:0.050:-10.000|H4:-20.900:0.050:-9.000|H5:-20.200:0.050:-8.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-19.800:0.050:-13.500|F2:-18.800:0.050:-6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-23.000:0.050:-12.000","0.000:0.000:0.000","-22.300:0.050:-11.000","0.000:0.000:0.000","-21.600:0.050:-10.000","0.000:0.000:0.000","-20.900:0.050:-9.000","0.000:0.000:0.000","-20.200:0.050:-8.000","0.000:0.000:0.000","-19.800:0.050:-13.500","0.000:0.000:0.000","-18.800:0.050:-6.000","0.000:0.000:0.000",99.991,"Nominal",0.000,1,"NavigateToSource:Forward",True,True,True,True,True,True,"H1:0.467|H2:0.467|H3:0.467|H4:0.467|H5:0.467|F1:0.467|F2:0.467","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","0.467",True,True
0.5895,13,21,5,3.6767,9.9824,5.8322,10.0000,180,7,"Human(Clone):-23.00:0.02:-12.04|Human(Clone):-20.22:0.03:-7.96|Human(Clone):-21.58:0.09:-10.00|Human(Clone):-22.28:0.04:-10.98|Forklift(Clone):-19.78:0.09:-13.50|Human(Clone):-20.90:0.09:-9.02|Forklift(Clone):-18.82:0.01:-5.99",0.0193,0.0371,0.9549,-0.0396,0.0101,0.0335,0.0077,0.0215,0.2330,0.6529,-24.0219,-16.3755,-6.2584,0.4429,False,False,"Parcel_1","-24.806:1.050:-15.504","P1","D2-Apparel","ATD-T3-001","Apparel","Rack_5_3","Rack_5_3-S01",3.000,3,False,False,True,True,True,True,"H1:-23.000:0.050:-12.000|H2:-22.300:0.050:-11.000|H3:-21.600:0.050:-10.000|H4:-20.900:0.050:-9.000|H5:-20.200:0.050:-8.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-19.800:0.050:-13.500|F2:-18.800:0.050:-6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-23.000:0.050:-12.000","0.000:0.000:0.000","-22.300:0.050:-11.000","0.000:0.000:0.000","-21.600:0.050:-10.000","0.000:0.000:0.000","-20.900:0.050:-9.000","0.000:0.000:0.000","-20.200:0.050:-8.000","0.000:0.000:0.000","-19.800:0.050:-13.500","0.000:0.000:0.000","-18.800:0.050:-6.000","0.000:0.000:0.000",99.989,"Nominal",0.000,1,"NavigateToSource:Forward",True,True,True,True,True,True,"H1:0.589|H2:0.589|H3:0.589|H4:0.589|H5:0.589|F1:0.589|F2:0.589","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","0.589",True,True
0.7095,13,21,6,3.6411,9.9906,5.8613,10.0000,180,7,"Human(Clone):-23.02:0.02:-12.01|Human(Clone):-20.17:0.05:-7.98|Human(Clone):-21.62:0.06:-9.99|Human(Clone):-22.29:0.02:-10.99|Forklift(Clone):-19.81:0.06:-13.49|Human(Clone):-20.91:0.05:-9.01|Forklift(Clone):-18.84:0.05:-5.98",0.0260,0.0401,0.9981,0.0323,-0.0079,-0.0275,-0.0040,0.0090,-0.1344,0.3012,-24.0292,-16.3065,-4.1065,0.0834,False,False,"Parcel_1","-24.806:1.050:-15.504","P1","D2-Apparel","ATD-T3-001","Apparel","Rack_5_3","Rack_5_3-S01",3.000,3,False,False,True,True,True,True,"H1:-23.000:0.050:-12.000|H2:-22.300:0.050:-11.000|H3:-21.600:0.050:-10.000|H4:-20.900:0.050:-9.000|H5:-20.200:0.050:-8.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-19.800:0.050:-13.500|F2:-18.800:0.050:-6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-23.000:0.050:-12.000","0.000:0.000:0.000","-22.300:0.050:-11.000","0.000:0.000:0.000","-21.600:0.050:-10.000","0.000:0.000:0.000","-20.900:0.050:-9.000","0.000:0.000:0.000","-20.200:0.050:-8.000","0.000:0.000:0.000","-19.800:0.050:-13.500","0.000:0.000:0.000","-18.800:0.050:-6.000","0.000:0.000:0.000",99.986,"Nominal",0.000,1,"NavigateToSource:Forward",True,True,True,True,True,True,"H1:0.710|H2:0.710|H3:0.710|H4:0.710|H5:0.710|F1:0.710|F2:0.710","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","0.710",True,True
0.8273,13,21,7,3.6631,10.0000,5.8288,9.9952,180,7,"Human(Clone):-22.99:0.07:-12.01|Human(Clone):-20.22:0.02:-8.00|Human(Clone):-21.63:0.04:-10.01|Human(Clone):-22.27:0.07:-10.99|Forklift(Clone):-19.82:0.05:-13.52|Human(Clone):-20.90:0.05:-8.96|Forklift(Clone):-18.81:0.06:-6.04",-0.0133,-0.0158,0.9379,0.0111,-0.0186,0.0153,0.0255,0.0344,0.8274,1.1153,-24.0302,-16.2212,0.9304,0.9714,False,False,"Parcel_1","-24.806:1.050:-15.504","P1","D2-Apparel","ATD-T3-001","Apparel","Rack_5_3","Rack_5_3-S01",3.000,3,False,False,True,True,True,True,"H1:-23.000:0.050:-12.000|H2:-22.300:0.050:-11.000|H3:-21.600:0.050:-10.000|H4:-20.900:0.050:-9.000|H5:-20.200:0.050:-8.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-19.800:0.050:-13.500|F2:-18.800:0.050:-6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-23.000:0.050:-12.000","0.000:0.000:0.000","-22.300:0.050:-11.000","0.000:0.000:0.000","-21.600:0.050:-10.000","0.000:0.000:0.000","-20.900:0.050:-9.000","0.000:0.000:0.000","-20.200:0.050:-8.000","0.000:0.000:0.000","-19.800:0.050:-13.500","0.000:0.000:0.000","-18.800:0.050:-6.000","0.000:0.000:0.000",99.984,"Nominal",0.000,1,"NavigateToSource:Forward",True,True,True,True,True,True,"H1:0.827|H2:0.827|H3:0.827|H4:0.827|H5:0.827|F1:0.827|F2:0.827","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","0.827",True,True
0.9473,13,21,8,3.6034,10.0000,5.8709,9.9824,180,7,"Human(Clone):-23.03:0.05:-12.00|Human(Clone):-20.18:0.05:-7.97|Human(Clone):-21.62:0.04:-9.99|Human(Clone):-22.31:0.04:-10.97|Forklift(Clone):-19.83:0.08:-13.49|Human(Clone):-20.93:0.07:-8.97|Forklift(Clone):-18.83:0.01:-6.00",0.0132,-0.0535,1.1319,-0.0026,-0.0179,0.0329,0.0324,0.0336,1.1374,1.1788,-24.0318,-16.1470,-1.9600,1.1581,False,False,"Parcel_1","-24.806:1.050:-15.504","P1","D2-Apparel","ATD-T3-001","Apparel","Rack_5_3","Rack_5_3-S01",3.000,3,False,False,True,True,True,True,"H1:-23.000:0.050:-12.000|H2:-22.300:0.050:-11.000|H3:-21.600:0.050:-10.000|H4:-20.900:0.050:-9.000|H5:-20.200:0.050:-8.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-19.800:0.050:-13.500|F2:-18.800:0.050:-6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-23.000:0.050:-12.000","0.000:0.000:0.000","-22.300:0.050:-11.000","0.000:0.000:0.000","-21.600:0.050:-10.000","0.000:0.000:0.000","-20.900:0.050:-9.000","0.000:0.000:0.000","-20.200:0.050:-8.000","0.000:0.000:0.000","-19.800:0.050:-13.500","0.000:0.000:0.000","-18.800:0.050:-6.000","0.000:0.000:0.000",99.982,"Nominal",0.000,1,"NavigateToSource:Forward",True,True,True,True,True,True,"H1:0.947|H2:0.947|H3:0.947|H4:0.947|H5:0.947|F1:0.947|F2:0.947","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","0.947",True,True
1.0767,13,21,9,3.6129,10.0000,5.8449,10.0000,180,7,"Human(Clone):-23.04:0.08:-12.01|Human(Clone):-20.20:0.02:-7.98|Human(Clone):-21.62:0.09:-9.99|Human(Clone):-22.31:0.09:-11.01|Forklift(Clone):-19.83:0.06:-13.52|Human(Clone):-20.88:0.09:-9.00|Forklift(Clone):-18.80:0.03:-6.00",0.0096,0.0111,1.0087,0.0224,0.0130,0.0110,0.0301,0.0147,0.9220,0.4496,-24.0381,-16.0491,-6.7325,0.6858,False,False,"Parcel_1","-24.806:1.050:-15.504","P1","D2-Apparel","ATD-T3-001","Apparel","Rack_5_3","Rack_5_3-S01",3.000,3,False,False,True,True,True,True,"H1:-23.000:0.050:-12.000|H2:-22.300:0.050:-11.000|H3:-21.600:0.050:-10.000|H4:-20.900:0.050:-9.000|H5:-20.200:0.050:-8.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-19.800:0.050:-13.500|F2:-18.800:0.050:-6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-23.000:0.050:-12.000","0.000:0.000:0.000","-22.300:0.050:-11.000","0.000:0.000:0.000","-21.600:0.050:-10.000","0.000:0.000:0.000","-20.900:0.050:-9.000","0.000:0.000:0.000","-20.200:0.050:-8.000","0.000:0.000:0.000","-19.800:0.050:-13.500","0.000:0.000:0.000","-18.800:0.050:-6.000","0.000:0.000:0.000",99.979,"Nominal",0.000,1,"NavigateToSource:Forward",True,True,True,True,True,True,"H1:1.077|H2:1.077|H3:1.077|H4:1.077|H5:1.077|F1:1.077|F2:1.077","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","1.077",True,True
1.1962,13,21,10,3.4989,9.9916,5.8355,10.0000,180,7,"Human(Clone):-23.02:0.07:-12.00|Human(Clone):-20.17:0.05:-7.96|Human(Clone):-21.59:0.03:-9.99|Human(Clone):-22.28:0.06:-10.97|Forklift(Clone):-19.78:0.09:-13.48|Human(Clone):-20.91:0.08:-8.98|Forklift(Clone):-18.81:0.02:-6.02",-0.0719,0.0908,0.9785,-0.0076,-0.0069,0.0434,0.0431,0.0350,1.4017,1.1377,-24.0558,-15.9221,-9.3169,1.2697,False,False,"Parcel_1","-24.806:1.050:-15.504","P1","D2-Apparel","ATD-T3-001","Apparel","Rack_5_3","Rack_5_3-S01",3.000,3,False,False,True,True,True,True,"H1:-23.000:0.050:-12.000|H2:-22.300:0.050:-11.000|H3:-21.600:0.050:-10.000|H4:-20.900:0.050:-9.000|H5:-20.200:0.050:-8.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-19.800:0.050:-13.500|F2:-18.800:0.050:-6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-23.000:0.050:-12.000","0.000:0.000:0.000","-22.300:0.050:-11.000","0.000:0.000:0.000","-21.600:0.050:-10.000","0.000:0.000:0.000","-20.900:0.050:-9.000","0.000:0.000:0.000","-20.200:0.050:-8.000","0.000:0.000:0.000","-19.800:0.050:-13.500","0.000:0.000:0.000","-18.800:0.050:-6.000","0.000:0.000:0.000",99.977,"Nominal",0.000,1,"NavigateToSource:Forward",True,True,True,True,True,True,"H1:1.196|H2:1.196|H3:1.196|H4:1.196|H5:1.196|F1:1.196|F2:1.196","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","1.196",True,True
